	fet_p_value_and_ratio
CD00001054_T109;CD00001054_T121;CD00001054_T125:11_Decorticosterone	162.21659016079565
CD00012205_T109;CD00012205_T121;CD00012205_T123;CD00012205_T232;CD00012205_T777:2-ketopropionic_acid	161.85684384943934
CD00297549_T109;CD00297549_T121;CD00297549_T777:Epoxides,_antineoplastic_alkylating_drugs	161.85008461403547
CDM00000338_T114;CDM00000338_T121;CDM00000338_T231;CDM00000338_T777;CDM00000338_T131;CDM00000338_T200:1-.beta.-D-Arabinofuranosyl-4-amino-2(1H)pyrimidinone	161.10975815862187
CDM00000073_T109;CDM00000073_T195;CDM00000073_T220;CDM00000073_T777;CDM00000073_T121:[1aS-(1a_alpha,8beta,8a_alpha,8b_alpha)]-6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione	159.51772173601012
CDM00000220_T121;CDM00000220_T777:agents_blocking_calcium_channel	158.84962778245585
CDM00000514_T109;CDM00000514_T121;CDM00000514_T220;CDM00000514_T777:1-(3-Azabicyclo(3.3.0)oct-3-yl)-3-(p-tolylsulfonyl)urea	158.8305883628602
CD00012114_T121;CD00012114_T330:2,18-Porphinedipropionic_acid,_3,8,13,17-tetramethyl-7,12-divinyl-	158.30623066359772
CDM00000325_T116;CDM00000325_T121;CDM00000325_T125;CDM00000325_T550;CDM00000325_T109:ACTH_releasing_factor	157.23132994959002
CD00000613_T109;CD00000613_T121;CD00000613_T131:(1,1-Dimethylethyl)-4-methoxyphenol	156.74476089762106
CD00355914_T550;CD00355914_T777:platinum	156.68169550637597
CDM00000844_T109;CDM00000844_T121;CDM00000844_T240;CDM00000844_T777:(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione	155.6621741429475
CD00001169_T109;CD00001169_T121;CD00001169_T125;CD00001169_T550:9alpha,11beta_PGF2	155.63209896992777
CD00125562_T109;CD00125562_T121;CD00125562_T240:Balsam_of_Peru	155.44866930598775
CDM00000026_T116;CDM00000026_T195;CDM00000026_T777;CDM00000026_T121:Actinomycin_Antineoplastic_Antibiotic	154.46154213479974
CD00356156_T777:Peroxides	154.4522268547896
CD00014754_T116;CD00014754_T121;CD00014754_T126;CD00014754_T221:Galactohydrolase,_Lactose	153.67490942524375
CDM00000292_T109;CDM00000292_T121;CDM00000292_T123;CDM00000292_T232:Chondroitin,_hydrogen_sulfate	152.22314966973724
CD00030872_T109;CD00030872_T121:fat_emulsion	152.00806105048147
CD00002576_T109;CD00002576_T121;CD00002576_T123:Phytosteroid	151.68286401375383
CD00001413_T109;CD00001413_T121;CD00001413_T237:fish_oil	151.3176130805647
CDM00000050_T109;CDM00000050_T121;CDM00000050_T777;CDM00000050_T225:Alfenta	150.05559009126102
CDM00001437_T109;CDM00001437_T121;CDM00001437_T220;CDM00001437_T777:1-Naphthalenamine,1,2,3,4-tetrahydro-4-(3,4-dichlorophenyl)-N-methyl-,_(1S-cis)-	149.8320170949894
CD00000614_T109;CD00000614_T121;CD00000614_T777:2,6-Bis(1,1-dimethylethyl)-4-methylphenol	148.6232852976292
CD00356197_T777:Vitamins	148.32350557348454
CDM00000365_T109;CDM00000365_T121;CDM00000365_T231;CDM00000365_T777:Acid,_Bichloroacetic	146.43913074213444
CD00000302_T121:Agents,_Anticonvulsive	145.92565222396138
CDM00000355_T116;CDM00000355_T121;CDM00000355_T125;CDM00000355_T220;CDM00000355_T777:1-(3-mercaptopropionic_acid)-8-D-arginine-vasopressin	145.90789954916698
CD00356236_T777:ether	145.22868257089252
CDM00007524_T116;CDM00007524_T121;CDM00007524_T126;CDM00007524_T231;CDM00007524_T777;CDM00007524_T200:Elitek	144.69564986087966
CDM00000319_T116;CDM00000319_T121;CDM00000319_T129;CDM00000319_T550;CDM00000319_T123;CDM00000319_T220;CDM00000319_T231:c1_esterase_inhibitor	144.59892584723983
CD00355649_T220:Xenon-133	144.42422739430657
CDM00000341_T116;CDM00000341_T195;CDM00000341_T231;CDM00000341_T777:2-amino-N,N'-bis(hexadecahydro-2,5,9-trimethyl-6,13-bis(1-methylethyl)-1,4,7,11,14-pentaoxo-1H-pyrrolo(2,1-I)(1,4,7,10,13)oxatetra-azacyclohexadecin-10-yl)-4,6-dimethyl-3-oxo-3H-phenoxazine-1,9-dicarboxamide	144.21889850328307
CD00355823_T770:(12aS,6aS,2R)-8,9-dimethoxy-2-(1-methylvinyl)-1,2-dihydrochromano[3,4-b]furano_[2,3-h]chroman-6-one	144.05322009000568
CD00092763_T109;CD00092763_T121;CD00092763_T334;CD00092763_T777:1H-Naphtho(2,1-b)pyran-1-one,_5-(acetyloxy)-3-ethenyldodecahydro-6,10,10b-trihydroxy-3,4a,7,7,10a-pentamethyl-	143.8589175755736
CDM00006841_T121;CDM00006841_T197;CDM00006841_T231;CDM00006841_T109:Argentum_metallicum	143.81176724017482
CD00198773_T116;CD00198773_T121;CD00198773_T220:PROS1_protein,_human	143.80550411440527
CDM00000180_T109;CDM00000180_T121;CDM00000180_T231;CDM00000180_T777:Biguanide_antimalarial	143.0886072378856
CDM00000672_T109;CDM00000672_T121;CDM00000672_T231;CDM00000672_T777;CDM00000672_T240;CDM00000672_T220;CDM00000672_T225:10,11-dihydro-N,N,beta-Trimethyl-5H-dibenz[b,F]azepine-5-propanamine	142.28718451471542
CD00007003_T109;CD00007003_T121;CD00007003_T231:2-(4-(2,2-dichlorocyclopropyl)phenoxy)2-methylpropanoic_acid	142.22632016749083
CDM00000392_T109;CDM00000392_T121;CDM00000392_T777:biphosphonate	142.1664609599623
CDM00000404_T109;CDM00000404_T121;CDM00000404_T225;CDM00000404_T777;CDM00000404_T220;CDM00000404_T125:1,3-dihydro-7-Nitro-5-phenyl-2H-1,4-benzodiazepin-2-one	141.98581590907412
CDM00011239_T116;CDM00011239_T121;CDM00011239_T125;CDM00011239_T777;CDM00011239_T231:SecreFlo	141.90362476255422
CD00356206_T777:adenosine_diphosphate	141.72719409411354
CD00353396_T330:Arachidonic_Acid	140.53556765775366
CDM00000383_T109;CDM00000383_T121;CDM00000383_T231;CDM00000383_T777:1,5-Benzothiazepin-4(5H)-one,_3-(acetyloxy)-5-(2-(dimethylamino)ethyl)-2,3-dihydro-2-(4-methoxyphenyl)-,_(2S-cis)-	140.39704998982077
CDM00000064_T109;CDM00000064_T121;CDM00000064_T231;CDM00000064_T777:(11alpha,13e,15S)-11,15-Dihydroxy-9-oxoprost-13-en-1-oic_acid	140.00457029365504
CD00003171_T116;CD00003171_T121;CD00003171_T123;CD00003171_T237;CD00003171_T777:Aminoethylsulfonic_acid	139.6064042375229
CDM00000283_T109;CDM00000283_T121;CDM00000283_T220;CDM00000283_T777;CDM00000283_T334;CDM00000283_T231:1-(p-chlorophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	139.44602352412048
CD00000852_T116;CD00000852_T121;CD00000852_T123;CD00000852_T232;CD00000852_T777:2-amino-5-(carbamoylamino)pentanoic_acid	139.09478895856574
CDM00000567_T109;CDM00000567_T121;CDM00000567_T334:imidazole	138.86713253072037
CD00012974_T109;CD00012974_T121;CD00012974_T334:D-6-fluoro-spiro(chroman-4,4'-imidazolidine)-2',5'-dione	138.3750056676153
CD00008917_T109;CD00008917_T121:guaran	138.28776657222838
CD00356247_T777:hydroxytryptamine	137.51781855660806
CD00000525_T109;CD00000525_T121;CD00000525_T330:6-(5,6,7,8-Tetrahydro-6-methyl-1,3-dioxolo(4,5-g)isoquinolin-5-yl)furo(3,4-e)1,3-benzodioxol-8(6H)one	136.46969147524405
CD00002134_T109;CD00002134_T121;CD00002134_T130;CD00002134_T220:Cellulose_methylate	136.34706817855943
CD00352940_T330:Ethanolamine	135.76217770875434
CDM00000215_T109;CDM00000215_T121;CDM00000215_T220;CDM00000215_T777:1,3,7-trimethyl-2,6-dioxopurine	135.73852264327024
CD00356256_T777:naphthol	135.7212291194221
CD00002751_T114;CD00002751_T121;CD00002751_T231;CD00002751_T777:2,3-dihydro-6-Propyl-2-thioxo-4(1H)-pyrimidinone	135.6450983943007
CDM00000653_T109;CDM00000653_T121;CDM00000653_T127;CDM00000653_T237;CDM00000653_T777:2-Methyl-1,4-naphthalenedione	134.61690752266927
CD00011645_T109;CD00011645_T121;CD00011645_T221;CD00011645_T777:Acide_carbolique	133.99275845039864
CDM00000607_T109;CDM00000607_T121;CDM00000607_T777;CDM00000607_T240;CDM00000607_T231:2-(2-Chloro-phenyl)-2-methylamino-cyclohexanone	133.85560429194967
CD00034188_T121;CD00034188_T197:calcium_and_magnesium	133.7904136459944
CDM00000462_T109;CDM00000462_T121;CDM00000462_T228;CDM00000462_T777:1-(meta-Trifluoromethyl-phenyl)-2_Ethylaminopropane	133.69176296705618
CD00000430_T109;CD00000430_T121;CD00000430_T222;CD00000430_T777:atracurium	133.50124832705086
CD00356241_T777:glutaraldehyde	133.26601602227254
CDM00001033_T109;CDM00001033_T121;CDM00001033_T240;CDM00001033_T777:1H-Pyrazole,_4-methyl-	132.8897197513278
CD00355665_T231:Carthamus_tinctorius_seed_oil	132.66557947516057
CDM00000158_T109;CDM00000158_T121;CDM00000158_T131;CDM00000158_T220;CDM00000158_T777:1H-Purine,_6-((1-methyl-4-nitro-1H-imidazol-5-yl)thio)-	132.2667865116806
CD00220194_T121;CD00220194_T129;CD00220194_T220:Safflower	131.99562112618784
CDM00000467_T116;CDM00000467_T121;CDM00000467_T129;CDM00000467_T777;CDM00000467_T220;CDM00000467_T231:1a_beta_interferon	130.99351934077578
CD00013106_T109;CD00013106_T121:Oxirane,_2,3-diphenyl-	130.37053787714962
CD00001886_T109;CD00001886_T121;CD00001886_T231:D-Glucitol,_1,4:3,6-dianhydro-	129.45781512444668
CDM00000387_T109;CDM00000387_T121;CDM00000387_T240;CDM00000387_T777;CDM00000387_T197:(CH3)2SO	129.16465028986696
CD00000810_T116;CD00000810_T121;CD00000810_T125;CD00000810_T231:CCK-PZ	128.69105870488352
CDM00000093_T109;CDM00000093_T121;CDM00000093_T777;CDM00000093_T125:Anabolic_-_androgenic_steroids	128.67744559611313
CD00007120_T109;CD00007120_T121;CD00007120_T168:coconut_oil	128.54367043579364
CDM00000165_T109;CDM00000165_T121;CDM00000165_T131;CDM00000165_T242;CDM00000165_T777:1,2,3,4,5,6-Hexachlorocyclohexane	128.53920270699467
CD00003313_T109;CD00003313_T121;CD00003313_T777:Acetic_acid,_trichloro-	128.45748989795263
CDM00000075_T109;CDM00000075_T121;CDM00000075_T220;CDM00000075_T777:3,5-Diamino-N-carbamimidoyl-6-chloropyrazine-2-carboxamide	127.92571672399367
CD00350946_T237;CD00350946_T777:1,_4-Bis(aminopropyl)butanediamine	127.47941182030134
CDM00003156_T116;CDM00003156_T121;CDM00003156_T126;CDM00003156_T777:Enzyme_agent	126.7219967955587
CDM00000986_T109;CDM00000986_T195;CDM00000986_T777;CDM00000986_T220:(3R,5R,6R,7S,8R,11R,12S,13R,14S,15S)-12-[(4-O-acetyl-2,6-dideoxy-3-O-methyl-alpha-L-arabino-hexopyranosyl)oxy]-14-{[2-O-acetyl-3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl]oxy}-5,7,8,11,13,15-hexamethyl-4,10-dioxo-1,9-dioxaspiro[2.13]hexadec-6-yl_acetate	126.66764884605081
CD00355713_T220:Peanut	125.90600289775915
CDM00000420_T121;CDM00000420_T777:drug_enzyme_inhibitors	125.6830109852752
CDM00000021_T116;CDM00000021_T121;CDM00000021_T231;CDM00000021_T777;CDM00000021_T109;CDM00000021_T240:2-Acetoxybenzenecarboxylic_acid	125.31185497252275
CD00351229_T330:Putrescine	125.20461559496968
CDM00000100_T109;CDM00000100_T121;CDM00000100_T777:anaesthetic_local	124.58732567949619
CDM00015157_T116;CDM00015157_T121:Basic_Fibroblast_Growth_Factor	124.42228595352292
CDM00000345_T109;CDM00000345_T121;CDM00000345_T231;CDM00000345_T777:2(1H)-Isoquinolinecarboximidamide,_3,4-dihydro-	123.78311792226921
CD00351131_T330:Quinolinic_Acid	123.34981596669269
CDM00001017_T109;CDM00001017_T121;CDM00001017_T127;CDM00001017_T237;CDM00001017_T777:1_alpha-hydroxycholecalciferol	123.26847987069074
CD00003397_T109;CD00003397_T121;CD00003397_T000:Aethylcarbamat	123.20092151917643
CD00002570_T109;CD00002570_T121:Chloride,_Choline_Phosphate	121.94755170477741
CDM00001679_T116;CDM00001679_T121;CDM00001679_T126;CDM00001679_T220;CDM00001679_T777:Adagen	121.127178103087
CDM00000284_T109;CDM00000284_T121;CDM00000284_T231;CDM00000284_T777:1-(P-Chlorobenzenesulfonyl)-3-propylurea	121.01350134298073
CDM00000574_T116;CDM00000574_T121;CDM00000574_T129;CDM00000574_T220;CDM00000574_T777:2b_alfa_interferon	120.96887006426624
CDM00000314_T109;CDM00000314_T121;CDM00000314_T220;CDM00000314_T777;CDM00000314_T231;CDM00000314_T195:4-(Di-N-propylsulfamoyl)benzoesaeure	120.70846298073826
CDM00000580_T116;CDM00000580_T129:B_cell_growth_factor_2	119.4293275149056
CDM00000452_T109;CDM00000452_T121;CDM00000452_T220;CDM00000452_T777:4'-Demethylepipodophyllotoxin_9-[4,6-O-ethylidene-beta-D-glucopyranoside]	119.35616314899555
CDM00000162_T116;CDM00000162_T121;CDM00000162_T220;CDM00000162_T777;CDM00000162_T109:4-Amino-3-(4-chlorophenyl)-butanoic_Acid	119.12388201601428
CDM00018404_T121;CDM00018404_T129;CDM00018404_T220;CDM00018404_T109:Brown_rice	118.70977693535754
CDM00001527_T116;CDM00001527_T121;CDM00001527_T552;CDM00001527_T777;CDM00001527_T125:6-D-Tryptophan-9-	118.66709354735703
CD00027999_T109;CD00027999_T121:Monosodium_Salt_Phenobarbital	118.46278606884493
CDM00001005_T109;CDM00001005_T121;CDM00001005_T231;CDM00001005_T777:22-Oxovincaleukoblastin	118.19802625263694
CD00002988_T109;CD00002988_T121:silimarin	117.57445656013019
CD00002496_T109;CD00002496_T121:5H-Tetrazolo(1,5-a)azepine,_6,7,8,9-tetrahydro-	117.54333624017184
CDM00000807_T109;CDM00000807_T121;CDM00000807_T236;CDM00000807_T777:Azucaps	117.47254150410046
CD00351940_T222:Pregnenolone	117.4286435872535
CDM00007139_T109;CDM00007139_T121;CDM00007139_T232;CDM00007139_T777:Common_st_johnswort_flowering_top	116.4852201037612
CD00074262_T109;CD00074262_T121;CD00074262_T220:Caprylic/capric_triglyceride	116.30622854268209
CDM00000946_T109;CDM00000946_T121;CDM00000946_T131;CDM00000946_T236;CDM00000946_T777:1,3-dioxo-2-(2,6-dioxopiperidin-3-yl)isoindoline	116.21465984831593
CDM00000937_T109;CDM00000937_T121;CDM00000937_T553;CDM00000937_T777:1,2,3,4-tetrahydro-9-acridinamine	116.08959283845482
CD00001156_T109;CD00001156_T121;CD00001156_T220;CD00001156_T777:1,2-Dimercapto-3-propanol	115.66473810968155
CD00001807_T114;CD00001807_T121;CD00001807_T231:beta-Inosine	115.61806314260834
CDM00000119_T121:Agents,_Anticoagulant	114.97512102400346
CD00069427_T109;CD00069427_T121;CD00069427_T127:A-25	114.84833672834789
CDM00000804_T109;CDM00000804_T121;CDM00000804_T440;CDM00000804_T777:1-(1-Phenylcyclohexyl)piperidine	114.64004113826859
CDM00001420_T109;CDM00001420_T121;CDM00001420_T231;CDM00001420_T777:4H-Pyrido(1,2-a)pyrimidin-4-one,_3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6_,7,8,9-tetrahydro-2-methyl-	114.48889616139245
CD00297505_T109;CD00297505_T121;CD00297505_T777:Organic_acids	114.44517889704312
CDM00001313_T109;CDM00001313_T121:methyl_xanthine	114.42699173970759
CDM00000899_T109;CDM00000899_T121;CDM00000899_T234;CDM00000899_T777:Apo-Selegiline	114.00781888303777
CD00000867_T109;CD00000867_T121:2-(4-Chlorophenoxy)-2-methylpropionic_Acid	113.76727230886667
CD00352591_T330:1,5,10-Triazadecane	113.6924590222585
CD00000003_T109;CD00000003_T121;CD00000003_T330:1H-Purine-2,6-dione,_3,7-dihydro-1-methyl-3-(2-methylpropyl)-	113.59247101459766
CD00302144_T121;CD00302144_T777:Liver_therapy	113.2513623439635
CDM00000894_T121;CDM00000894_T197;CDM00000894_T200:hypertonic_saline	112.72376904994324
CD00355793_T234:Pectin	112.54770878655899
CDM00000912_T109;CDM00000912_T121;CDM00000912_T221:1-Heptadecanecarboxylic_acid	112.47821381205014
CD00356102_T777:Contrast_Media	112.4278507739293
CDM00000397_T109;CDM00000397_T121;CDM00000397_T220;CDM00000397_T777:1,1'-dithiobis(N,N-diethylthioformamide)	111.86233544237189
CD00001098_T114;CD00001098_T121:Adenosine-3',5'-Monophosphate,_Dibutyryl	111.15787437047305
CD00004038_T109;CD00004038_T121:2-amino-3-methylimidazo(4,5-f)quinoline	111.11312175682896
CD00355702_T220:Coconut	110.76758249798011
CDM00000312_T109;CDM00000312_T121;CDM00000312_T220;CDM00000312_T777:5H-Dibenzo(b,e)(1,4)diazepine,_8-chloro-11-(4-methyl-1-piperazinyl)-	110.5874132548073
CDM00000775_T109;CDM00000775_T121;CDM00000775_T220;CDM00000775_T777:1,1'-(3,17-Bis(acetyloxy)androstane-2,16-diyl)bis(1-methylpiperidinium)	110.46341267453396
CDM00001489_T109;CDM00001489_T121;CDM00001489_T127;CDM00001489_T220:(2R,4'R,8'R)-alpha-Tocopheryl_Acetate	110.34109398344879
CDM00000686_T109;CDM00000686_T121;CDM00000686_T231;CDM00000686_T777:2-methoxy-4-amino-5-chloro-N,N-(dimethylaminoethyl)benzamide	110.1185426630805
CDM00000374_T109;CDM00000374_T121;CDM00000374_T330:Carbamodithioic_acid,_diethyl-	109.81766387869375
CDM00000859_T109;CDM00000859_T121;CDM00000859_T234;CDM00000859_T777:2,6-Bis(1-methylethyl)phenol	109.39579139747077
CD00000774_T109;CD00000774_T121:alpha_Chloralose	109.3747903198151
CD00000961_T109;CD00000961_T121;CD00000961_T330;CD00000961_T777:1,2-benzopyrone	109.2999854061082
CDM00000103_T121;CDM00000103_T777:ACE_INHIB	109.2223929334403
CDM00000995_T116;CDM00000995_T121;CDM00000995_T126;CDM00000995_T236;CDM00000995_T777:Abbokinase	109.14880313939791
CD00302143_T121;CD00302143_T777:Aldose_reductase_inhibitors	108.95725058921957
CD00001326_T109;CD00001326_T121:2,7-Diamino-10-Ethyl-9-Phenylphenanthridinium	108.50136759273812
CD00333398_T109;CD00333398_T121;CD00333398_T123;CD00333398_T220;CD00333398_T777:dextronic_acid	108.29951980378802
CD00001975_T109;CD00001975_T129:a_lipid	107.99179844434386
CD00001470_T121;CD00001470_T129:Adjuvant,_Freund	107.65285648468031
CD00011073_T109;CD00011073_T121:Nonidet_P-40	107.57289272631247
CDM00001300_T109;CDM00001300_T121;CDM00001300_T125;CDM00001300_T231;CDM00001300_T777:17-Acetoxy-6alpha-methylprogesterone	106.92452426354845
CDM00000648_T109;CDM00000648_T121;CDM00000648_T125;CDM00000648_T777;CDM00000648_T234:17-Acetoxy-6-methylpregna-4,6-diene-3,20-dione	106.8117649395304
CDM00001390_T121;CDM00001390_T197;CDM00001390_T220;CDM00001390_T240:dibasic_potassium_phosphate	106.77330968172076
CDM00000802_T109;CDM00000802_T121;CDM00000802_T122;CDM00000802_T231:Jelly,_Paraffin	106.54012705809562
CD00000389_T121:Agents,_Anorectic	105.95360931385036
CD00355788_T220;CD00355788_T777:chromium	105.82815851640981
CDM00001659_T116;CDM00001659_T121;CDM00001659_T777;CDM00001659_T220:adrenocorticotropic_hormone_1-24	105.80713449017264
CDM00023821_T200:Glucagon_Injection	105.522280213329
CD00355836_T550:Indium	105.51399578242234
CDM00000315_T109;CDM00000315_T121;CDM00000315_T220;CDM00000315_T777:Cholestabyl	105.43579397229392
CDM00000717_T109;CDM00000717_T121;CDM00000717_T220;CDM00000717_T777:(5alpha,6alpha)-17-(Cyclobutylmethyl)-4,5-epoxymorphinan-3,6,14-triol_Hydrochloride	105.35285663743197
CDM00000112_T121;CDM00000112_T777;CDM00000112_T130:Agents,_Antiinflammatory	105.32187318782628
CDM00000235_T109;CDM00000235_T121;CDM00000235_T231;CDM00000235_T777:5-Carbamoyl-5H-dibenz(b,f)azepine	105.21777305850846
CD00352509_T330:Thymine	104.22569638089026
CDM00000792_T116;CDM00000792_T121;CDM00000792_T125;CDM00000792_T220;CDM00000792_T777:Gastrin_Pentapeptide	104.08608755614105
CD00015218_T121:Agents,_Antilipemic	102.9964402449178
CDM00000147_T109;CDM00000147_T121;CDM00000147_T220;CDM00000147_T777:1-Piperidinepropanol,_alpha-cyclohexyl-alpha-phenyl-	102.77012325937355
CD00355760_T220:Horseradish	102.7148329961376
CD00355785_T221:Gum_turpentine	102.68461474895123
CDM00000968_T116;CDM00000968_T121;CDM00000968_T231;CDM00000968_T777;CDM00000968_T109:(1R*,2S*)-2-phenylcyclopropan-1-amine	102.63934424907343
CD00003481_T109;CD00003481_T121;CD00003481_T000:2-Propen-1-amine,_3-(4-bromophenyl)-N,N-dimethyl-3-(3-pyridinyl)-,_(Z)-	101.9710317210747
CD00356214_T777:benzene	101.62001404128067
CD00301719_T121;CD00301719_T777:Calcium_Homeostasis	101.01939665349981
CD00001818_T116;CD00001818_T121;CD00001818_T125:insulin_lente	100.71614064623374
CDM00000186_T116;CDM00000186_T195;CDM00000186_T231;CDM00000186_T777;CDM00000186_T121:Blanoxan	100.2661787267192
CD00351098_T330:2-S-adenosyl-L-homocysteine	100.21542413601507
CD00002535_T109;CD00002535_T121:Phenol_Compound	99.57702334412106
CDM00000600_T109;CDM00000600_T121;CDM00000600_T220;CDM00000600_T777:13_cis_acid_retinoic	99.54560030488312
CD00001501_T109;CD00001501_T121:gangliosides	99.52459884472717
CDM00000052_T121;CDM00000052_T131;CDM00000052_T777:agents_alkylating	99.42309488263462
CDM00000988_T116;CDM00000988_T121;CDM00000988_T123:corn_trypsin_inhibitor	99.33076838692536
CDM00001444_T121;CDM00001444_T197;CDM00001444_T240;CDM00001444_T777:Anhydrous_sodium_sulfate	99.28419374331312
CDM00003529_T116;CDM00003529_T121;CDM00003529_T125;CDM00003529_T777;CDM00003529_T240:oxytocin	99.21424199254774
CDM00000346_T109;CDM00000346_T121;CDM00000346_T130;CDM00000346_T777;CDM00000346_T231:Deferoxamide_B	99.09224878754647
CDM00000834_T109;CDM00000834_T129;CDM00000834_T330;CDM00000834_T121:1_Alkyl_2_acetyl_sn_glycerophosphocholine	98.87092419260654
CD00355776_T220:difluorostannylene	98.66414400160505
CDM00003155_T109;CDM00003155_T121;CDM00003155_T777:HMG_COA_REDUCTASE_INHIB	98.65931635213866
CD00003241_T121;CD00003241_T125;CD00003241_T777:Agents,_Antithyroid	98.64068532900849
CDM00000852_T109;CDM00000852_T121;CDM00000852_T125;CDM00000852_T777:gestagen	97.88746985747707
CD00032493_T121:carbidopa_-_levodopa	97.81169915985306
CDM00000143_T116;CDM00000143_T121;CDM00000143_T123;CDM00000143_T236;CDM00000143_T777;CDM00000143_T109:Aprotinin_Biosynthetic	97.77936986222376
CD00119776_T109;CD00119776_T121:beta-glucan	97.68432839312705
CDM00000843_T109;CDM00000843_T121;CDM00000843_T220;CDM00000843_T777:1-(4-amino-6,7-dimethoxy-2-quinazolinyl)-4-(2-furanylcarbonyl)piperazine	97.15638760299103
CDM00000849_T109;CDM00000849_T121;CDM00000849_T231;CDM00000849_T777:4,4'-_(Isopropylidenedithio)bis(2,_6-di-tert-butylphenol)	96.85975218366906
CDM00001440_T109;CDM00001440_T121;CDM00001440_T220;CDM00001440_T777:[1S-[1alpha,3alpha,7beta,8beta(2S*,4S*),8abeta]]-1,2,3,7,8,8a-Hexahydro-3,7-dimethyl-8-[2-(tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl)ethyl]-1-naphthalenyl_2,2-dimethylbutanoate	96.65670928400917
CD00009754_T116;CD00009754_T121:leupeptin	96.4689526957857
CD00352128_T221:1-Undecanecarboxylic_acid	96.45502391756985
CD00002587_T109;CD00002587_T121;CD00002587_T131;CD00002587_T240;CD00002587_T777:1,3-Benzodioxole,_5-((2-(2-butoxyethoxy)ethoxy)methyl)-6-propyl-	96.32307909830783
CDM00000004_T109;CDM00000004_T121;CDM00000004_T226;CDM00000004_T777;CDM00000004_T123;CDM00000004_T220:3-carboxypropoxy_acid	96.17385547370293
CDM00001349_T109;CDM00001349_T121;CDM00001349_T777;CDM00001349_T220:1-(17-(acetoyl)-3-hydroxy-2-(4-morpholinyl)androstan-16-yl)-1-(2-propenyl)pyrrolidinium	96.07579219043706
CD00001938_T109;CD00001938_T121:(2R-(2alpha(2S*(3R*,4S*,5S*,7R*)3S*,5S*),5alpha,6beta))-6-(7-(5-Ethyl-5-(5-ethyltetrahydro-5-hydroxy-6-methyl-2H-pyran-2-yl)tetrahydro-3-methyl-2-furyl)-4-hydroxy-3,5-dimethyl-6-oxononyl)-3-methylsalicylic_Acid	95.26409858470507
CD00355824_T770:(all-e)-2,6,10,15,19,23-Hexamethyl-2,6,10,14,18,22-tetracosahexaene	94.58598077579428
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	93.99901378342723
CD00302090_T121;CD00302090_T777:Other_antidepressants	93.9249534132303
CD00355680_T220:Olive_oil	93.71074560008203
CD00001218_T109;CD00001218_T121;CD00001218_T220:11-(3-Dimethylaminopropylidene)-6,11-dihydrodibenzo(b,e)thiepin	93.67396603160329
CDM00001558_T109;CDM00001558_T121;CDM00001558_T330:1,5-deoxy-1,5-imino-D-mannitol	93.14948798339313
CD00000267_T109;CD00000267_T121;CD00000267_T220:1,8,9-Anthracenetriol	92.92518728821398
CDM00000976_T109;CDM00000976_T121;CDM00000976_T220;CDM00000976_T777:1,1-dichloro-2-chloroethylene	92.84047837239478
CDM00009131_T109;CDM00009131_T121;CDM00009131_T231;CDM00009131_T777:5-Isobenzofurancarbonitrile,_1-(3-(dimethylamino)propyl)-1-(4-fluorophenyl)-1,3-dihydro-,(1S)-,_ethanedioate(1:1)	92.54120928710736
CD00001724_T121;CD00001724_T777:HYPERTONIC_SOL	92.02943554154295
CDM00000298_T109;CDM00000298_T121;CDM00000298_T220;CDM00000298_T777:1,3-Dihydro-1-(3-(dimethylamino)propyl)-1-(4-fluorophenyl)-5-isobenzofurancarbonitrile	91.7634249113951
CD00012866_T109;CD00012866_T121:sinemet	90.55119971364556
CD00001542_T109;CD00001542_T121;CD00001542_T334:cholylglycine	90.43447658275248
CDM00001268_T121;CDM00001268_T197;CDM00001268_T777;CDM00001268_T220;CDM00001268_T109:kaolin	90.23604068885041
CDM00000745_T109;CDM00000745_T121;CDM00000745_T777:Compounds,_Nitrosourea	90.06494430434226
CDM00000398_T109;CDM00000398_T121;CDM00000398_T777;CDM00000398_T220:2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)	89.87879510175667
CD00000064_T109;CD00000064_T121;CD00000064_T777:Acetamide,_N-phenyl-	89.09690963705869
CD00001412_T109;CD00001412_T121;CD00001412_T127:fish_liver_oil	88.98258890841441
CD00001974_T116;CD00001974_T121;CD00001974_T126:Hydrolase,_Triacylglycerol	88.82642255304741
CDM00000754_T116;CDM00000754_T121;CDM00000754_T125;CDM00000754_T231;CDM00000754_T777:Atrigel	88.03587896875449
CDM00000668_T109;CDM00000668_T121;CDM00000668_T220;CDM00000668_T777:1-METHYL-1,3-dihydro-2H-imidazole-2-thione	87.88280731797805
CD00001341_T109;CD00001341_T121;CD00001341_T131:Ethylmesilate	87.85774326146091
