	fet_p_value_and_ratio
CD00356241_T777:glutaraldehyde	83.0805496385923
CD00002930_T109;CD00002930_T121:products_salicylates	82.75627089394702
CDM00000844_T109;CDM00000844_T121;CDM00000844_T240;CDM00000844_T777:(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione	82.26299073867705
CDM00000334_T116;CDM00000334_T121;CDM00000334_T234;CDM00000334_T777;CDM00000334_T129;CDM00000334_T109:Ciclosporina	82.25123433128279
CD00003384_T109;CD00003384_T121;CD00003384_T123;CD00003384_T551:4-(2-Aminoethyl)phenol	81.86079764196047
CDM00000860_T109;CDM00000860_T121;CDM00000860_T228;CDM00000860_T777:4-Dimethylamino-3-methyl-1,2-diphenyl-2-propoxybutane	81.70583103683083
CDM00000792_T116;CDM00000792_T121;CDM00000792_T125;CDM00000792_T220;CDM00000792_T777:Gastrin_Pentapeptide	81.30764681861965
CD00002751_T114;CD00002751_T121;CD00002751_T231;CD00002751_T777:2,3-dihydro-6-Propyl-2-thioxo-4(1H)-pyrimidinone	80.9940610624927
CDM00000004_T109;CDM00000004_T121;CDM00000004_T226;CDM00000004_T777;CDM00000004_T123;CDM00000004_T220:3-carboxypropoxy_acid	80.94505950169754
CD00003372_T114;CD00003372_T123;CD00003372_T195;CD00003372_T330:tunicamycin	80.89386649774917
CD00002034_T109;CD00002034_T121;CD00002034_T550:Carubinose	80.49472465225593
CDM00000456_T116;CDM00000456_T121;CDM00000456_T123;CDM00000456_T231;CDM00000456_T777;CDM00000456_T129;CDM00000456_T126;CDM00000456_T220:Activated_Factor_VII	80.28109900171513
CDM00000398_T109;CDM00000398_T121;CDM00000398_T777;CDM00000398_T220:2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)	80.23955089216516
CDM00000840_T109;CDM00000840_T121;CDM00000840_T220;CDM00000840_T777:1-(4-Acetamidophenoxy)-3-isopropylamino-2-propanol	79.41144011257235
CDM00000560_T109;CDM00000560_T121;CDM00000560_T220;CDM00000560_T777:Biosupressin	79.31839683777498
CD00356254_T777:methylcholanthrene	79.21001873979836
CD00003070_T109;CD00003070_T121:1,3,8-Triazaspiro(4.5)decan-4-one,_8-(4-(4-fluorophenyl)-4-oxobutyl)-1-phenyl-	77.77139665806544
CDM00000496_T109;CDM00000496_T121;CDM00000496_T131;CDM00000496_T240;CDM00000496_T777;CDM00000496_T122:formaldehyde	77.24644836276993
CDM00000335_T109;CDM00000335_T121;CDM00000335_T220;CDM00000335_T777:1-methyl-4-(5-dibenzo(a,e)cycloheptatrienylidene)piperidine	77.19588822872751
CD00014273_T109;CD00014273_T121;CD00014273_T000;CD00014273_T777:5-(4-chlorobenzoyl)-1,4-dimethyl-1H-pyrrole-2-acetate_dihydrate	77.03551945326079
CDM00000262_T109;CDM00000262_T195;CDM00000262_T220;CDM00000262_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-(((aminocarbonyl)oxy)methyl)-7-((2-furanyl(methoxyimino)acetyl)amino)-8-oxo-,_(6R-(6alpha,7beta(Z)))-	76.91559750020171
CDM00000006_T116;CDM00000006_T121;CDM00000006_T123;CDM00000006_T232;CDM00000006_T109:2-amino-3-(5-hydroxy-1H-indol-3-yl)propanoic_acid	76.44910253708278
CD00001596_T129:hapten	76.02284718120627
CD00003397_T109;CD00003397_T121;CD00003397_T000:Aethylcarbamat	75.74958016268879
CDM00000944_T109;CDM00000944_T121;CDM00000944_T240;CDM00000944_T777:2-(dimethylamino)ethyl_4-(butylamino)benzoate	75.65295699181952
CD00355783_T220;CD00355783_T777:ammonia	75.60492934801768
CDM00000970_T109;CDM00000970_T121;CDM00000970_T131;CDM00000970_T232;CDM00000970_T777;CDM00000970_T127;CDM00000970_T231:2,4,6,8-Nonatetraenoic_acid,_3,_7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-,_(all-E)-	75.58640502766288
CDM00000715_T109;CDM00000715_T121;CDM00000715_T220;CDM00000715_T777:2,3-Naphthalenediol,_5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-1,2,3,4-tetrahydro-	75.36247519706265
CDM00000956_T116;CDM00000956_T129;CDM00000956_T121;CDM00000956_T126;CDM00000956_T231:Activity,_Glomerular_Procoagulant	75.25392913025149
CDM00000033_T114;CDM00000033_T121;CDM00000033_T123;CDM00000033_T551;CDM00000033_T777:5'-ATP	75.21477560947133
CDM00000777_T109;CDM00000777_T121;CDM00000777_T231;CDM00000777_T777:6,7,3',4'-Tetramethoxy-1-benzylisoquinoline_Hydrochloride	75.1858503242922
CDM00000796_T109;CDM00000796_T121;CDM00000796_T220;CDM00000796_T777:Ansolysen	75.13974007135033
CDM00000973_T109;CDM00000973_T121;CDM00000973_T220;CDM00000973_T777:2,4,7-Pteridinetriamine,_6-phenyl-	75.05864722594914
CDM00000941_T109;CDM00000941_T121;CDM00000941_T220;CDM00000941_T777:1-(3,5-Dihydroxyphenyl)-2-tert-butylaminoethanol_Sulphate	75.05503977038373
CDM00007430_T116;CDM00007430_T121;CDM00007430_T123;CDM00007430_T231;CDM00007430_T777:human_insulin-like_growth_factor_I	74.7397921548647
CDM00000540_T129;CDM00000540_T242;CDM00000540_T121;CDM00000540_T116;CDM00000540_T109:antigen_australia	74.34238623902151
CD00352775_T221:1-Hexyldecanoic_Acid	74.0963388398244
CDM00000893_T109;CDM00000893_T121;CDM00000893_T234;CDM00000893_T777;CDM00000893_T195;CDM00000893_T220;CDM00000893_T200:2-Carboxyphenol	73.95406172233993
CD00002783_T116;CD00002783_T129;CD00002783_T130;CD00002783_T220:derivative_protein_purified	73.38859627734911
CDM00000045_T109;CDM00000045_T121;CDM00000045_T777;CDM00000045_T125;CDM00000045_T235:(17beta)-17-(1-Oxopropoxy)androst-4-en-3-one	73.09695497522432
CD00002134_T109;CD00002134_T121;CD00002134_T130;CD00002134_T220:Cellulose_methylate	72.69617690192041
CDM00000319_T116;CDM00000319_T121;CDM00000319_T129;CDM00000319_T550;CDM00000319_T123;CDM00000319_T220;CDM00000319_T231:c1_esterase_inhibitor	72.48596908361337
CDM00000913_T109;CDM00000913_T121;CDM00000913_T777;CDM00000913_T231:10-(3-(4-Methyl-1-piperazinyl)propyl)-2-(trifluoromethyl)-10H-phenothiazine	71.96772285084275
CD00355760_T220:Horseradish	71.27497667706386
CDM00004872_T121;CDM00004872_T777;CDM00004872_T196;CDM00004872_T220:Escalith	71.26413720360361
CD00003861_T114;CD00003861_T121:2-5A	70.95608850850557
CDM00000786_T109;CDM00000786_T121;CDM00000786_T240;CDM00000786_T777;CDM00000786_T220;CDM00000786_T122;CDM00000786_T130:carbowax	70.59468782672306
CD00356281_T777:starch	70.45366652023982
CDM00000989_T116;CDM00000989_T121;CDM00000989_T123;CDM00000989_T239;CDM00000989_T777:2-Amino-3-indolylpropanoic_acid	70.4234441685827
CDM00000373_T109;CDM00000373_T121;CDM00000373_T234;CDM00000373_T777:1-Piperazinecarboxamide,_N,N-diethyl-4-methyl-	70.38394928636689
CD00351997_T334:2(3H)-imino-9-β-D-ribofuranosyl-9H-purin-6(1H)-one	70.13837084173527
CD00351229_T330:Putrescine	70.11758876612235
CDM00000775_T109;CDM00000775_T121;CDM00000775_T220;CDM00000775_T777:1,1'-(3,17-Bis(acetyloxy)androstane-2,16-diyl)bis(1-methylpiperidinium)	69.97061511342963
CD00001914_T109;CD00001914_T121;CD00001914_T550;CD00001914_T777:2,4(1H,3H)-Quinazolinedione,_3-(2-(4-(4-fluorobenzoyl)-1-piperidinyl)ethyl)-	69.84951819030127
CDM00000994_T109;CDM00000994_T121;CDM00000994_T777;CDM00000994_T220:1-Propanaminium,_2-((aminocarbonyl)oxy)-N,N,N-trimethyl-	69.43630456006922
CD00001876_T116;CD00001876_T121;CD00001876_T123;CD00001876_T232;CD00001876_T777:2-Amino-3-methylvaleric_acid	69.2065767707011
CD00353373_T330:2,4-Dinitrophenol	68.98732050189935
CDM00000215_T109;CDM00000215_T121;CDM00000215_T220;CDM00000215_T777:1,3,7-trimethyl-2,6-dioxopurine	68.42773013236318
CDM00001005_T109;CDM00001005_T121;CDM00001005_T231;CDM00001005_T777:22-Oxovincaleukoblastin	68.3845262694478
CDM00000961_T109;CDM00000961_T121;CDM00000961_T231;CDM00000961_T777:1-Butyl-3-(P-methylphenylsulfonyl)urea	68.15413052587753
CD00351605_T330:Guanine	68.01128245041957
CDM00000193_T109;CDM00000193_T121;CDM00000193_T777;CDM00000193_T220:(2-Bromobenzyl)ethyldimethylaminium	67.87322169232421
CDM00000962_T109;CDM00000962_T121;CDM00000962_T220;CDM00000962_T777:1H-Pyrrole-2-acetic_acid,_1-methyl-5-(4-methylbenzoyl)-	67.35142852584164
CDM00017446_T121;CDM00017446_T125;CDM00017446_T777:other_hormones	67.3363116151287
CDM00000932_T116;CDM00000932_T121;CDM00000932_T126;CDM00000932_T109:bovine_copper-zinc_superoxide_dismutase	66.4017950700173
CD00001803_T109;CD00001803_T121;CD00001803_T000:Benzeneacetic_acid,_4-(1,3-dihydro-1-oxo-2H-isoindol-2-yl)-alpha-methyl-	66.13742533299752
CD00092763_T109;CD00092763_T121;CD00092763_T334;CD00092763_T777:1H-Naphtho(2,1-b)pyran-1-one,_5-(acetyloxy)-3-ethenyldodecahydro-6,10,10b-trihydroxy-3,4a,7,7,10a-pentamethyl-	65.72419220935419
CDM00000381_T109;CDM00000381_T121;CDM00000381_T127;CDM00000381_T220;CDM00000381_T777:9,10-Secoergosta-5,7,22-trien-3-ol,_(3beta,5E,7E,10alpha,22E)-	65.3741996535917
CDM00000338_T114;CDM00000338_T121;CDM00000338_T231;CDM00000338_T777;CDM00000338_T131;CDM00000338_T200:1-.beta.-D-Arabinofuranosyl-4-amino-2(1H)pyrimidinone	65.24581792081658
CDM00001659_T116;CDM00001659_T121;CDM00001659_T777;CDM00001659_T220:adrenocorticotropic_hormone_1-24	65.13010642657262
CDM00000641_T109;CDM00000641_T121;CDM00000641_T231;CDM00000641_T777;CDM00000641_T123:(2R,3R,4R,5R)-Hexane-1,2,3,4,5,6-hexaol	64.90964510008654
CDM00000538_T121;CDM00000538_T777:agents_hemostatic	63.93583963696718
CDM00000236_T109;CDM00000236_T121;CDM00000236_T777;CDM00000236_T197;CDM00000236_T220;CDM00000236_T550:2,5-Cyclohexadiene-1,4-dione,_2-(2-((aminocarbonyl)oxy)-1-methoxyethyl)-3,6-bis(1-aziridinyl)-5-methyl-	63.87956932757102
CD00002115_T109;CD00002115_T121;CD00002115_T330:Carbamic_acid,_(((8beta)-1,6-dimethylergolin-8-yl)methyl)-,_phenylmethyl_ester	63.533447231381274
CD00352591_T330:1,5,10-Triazadecane	62.78548986936828
CD00356219_T777:carbohydrates	62.73429670286894
CDM00000479_T109;CDM00000479_T121;CDM00000479_T220;CDM00000479_T777:1-[bis(4-fluorophenyl)methyl]-4-[(2E)-3-phenylprop-2-en-1-yl]piperazine	62.63257724769929
CDM00000362_T109;CDM00000362_T121;CDM00000362_T227;CDM00000362_T777;CDM00000362_T116;CDM00000362_T126:2H-1,4-Benzodiazepin-2-one,_7-chloro-1,3-dihydro-1-methyl-5-phenyl-	62.58584968568637
CD00001705_T121;CD00001705_T130;CD00001705_T197;CD00001705_T240;CD00001705_T777:Dihydrogen_Dioxide	62.07226097937476
CDM00000241_T109;CDM00000241_T121;CDM00000241_T777;CDM00000241_T240:1-methyl-2',6'-pipecoloxylidide	62.04689709494765
CD00008385_T109;CD00008385_T121;CD00008385_T220;CD00008385_T777:3-(4-biphenylcarbonyl)propionic_acid	61.884761370961286
CDM00001313_T109;CDM00001313_T121:methyl_xanthine	61.79855431122651
CDM00000995_T116;CDM00000995_T121;CDM00000995_T126;CDM00000995_T236;CDM00000995_T777:Abbokinase	61.797940675365496
CD00002222_T109;CD00002222_T121;CD00002222_T550:3(2H)-Isoxazolone,_5-(aminomethyl)-	61.647047654611356
CDM00000532_T109;CDM00000532_T121;CDM00000532_T231;CDM00000532_T777:2,6_Dichlorobenzylideneaminoguanidine	61.53007221979766
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	61.316460383434624
CD00355318_T330:(+)-fluoxetine	60.99555021131275
CD00355385_T330:(−)-fluoxetine	60.99555021131275
CD00033386_T121;CD00033386_T197:calcium_salt	60.69941164599461
CDM00000868_T116;CDM00000868_T121;CDM00000868_T123;CDM00000868_T220;CDM00000868_T777;CDM00000868_T236;CDM00000868_T200:Activated_protein_C	60.17743371099688
CDM00000293_T109;CDM00000293_T121;CDM00000293_T231;CDM00000293_T777:1-Cyano-2-methyl-3-(2-(((5-methyl-4-imidazolyl)methyl)thio)ethyl)guanidine	59.771801334911125
CDM00001085_T109;CDM00001085_T121;CDM00001085_T000;CDM00001085_T777:(1)-2-(4-Chlorophenyl)benzoxazole-5-propionic_acid	59.55322797530664
CDM00000020_T121;CDM00000020_T109;CDM00000020_T777:AcCholE_Inhibitor	59.440015794962484
CD00355636_T220:Trypan_blue	59.31066851727789
CD00000302_T121:Agents,_Anticonvulsive	58.873299095048324
CDM00000485_T114;CDM00000485_T121;CDM00000485_T220;CDM00000485_T777;CDM00000485_T109:2,4(1H,3H)-Pyrimidinedione,_5-fluoro-	58.859379465146745
CD00355657_T231;CD00355657_T777:Cardio-Green	58.70748563359895
CDM00000748_T109;CDM00000748_T121;CDM00000748_T125;CDM00000748_T220;CDM00000748_T777:(17_alpha)-17-(acetyloxy)-19-norpregn-4-en-20-yn-3-one	58.6673718870357
CDM00001268_T121;CDM00001268_T197;CDM00001268_T777;CDM00001268_T220;CDM00001268_T109:kaolin	58.66607645944982
CD00002656_T109;CD00002656_T121;CD00002656_T220;CD00002656_T777:2H-1,2,4-Benzothiadiazine-7-sulfonamide,_6-chloro-3,4-dihydro-2-methyl-3-(((2,2,2-trifluoroethyl)thio)methyl)-,_1,1-dioxide	58.63709084820423
CDM00000081_T109;CDM00000081_T121;CDM00000081_T220;CDM00000081_T777:1H-Purine-2,6-dione,_3,7-dihydro-1,3-dimethyl-,_compd._with_1,2-ethanediamine	58.39750485769898
CDM00000536_T109;CDM00000536_T121;CDM00000536_T240;CDM00000536_T777:1,1,1-Trifluoro-2-bromo-2-chloroethane	58.29127322772316
CDM00000739_T109;CDM00000739_T121;CDM00000739_T231;CDM00000739_T777:1,4-dihydro-2,6-Dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylic_acid_ethyl_methyl_ester	58.281731292374644
CDM00000506_T109;CDM00000506_T121;CDM00000506_T127;CDM00000506_T231;CDM00000506_T777;CDM00000506_T238:2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)chroman-6-ol	57.83802035861046
CDM00000378_T109;CDM00000378_T121;CDM00000378_T777;CDM00000378_T220;CDM00000378_T125:12beta-Hydroxydigitoxin	57.40400456913875
CDM00000504_T109;CDM00000504_T121;CDM00000504_T777;CDM00000504_T220:2,2',2''-(Benzene-1,2,3-Triyltri(Oxy))Tris(N,N-Diethylethylamine)	57.26662367862899
CD00001501_T109;CD00001501_T121:gangliosides	57.23480593406162
CDM00000455_T116;CDM00000455_T121;CDM00000455_T123;CDM00000455_T220;CDM00000455_T231;CDM00000455_T777;CDM00000455_T200;CDM00000455_T109:4F-PCC	57.10276715759402
CD00355662_T220:Xylose	56.786336883412
CD00008818_T116;CD00008818_T121;CD00008818_T123;CD00008818_T237;CD00008818_T777:1-Aminopropane-1,3-dicarboxylic_acid	56.66118678138878
CD00000044_T114;CD00000044_T121:8_Br_Cyclic_AMP	55.95134682939084
CDM00001361_T116;CDM00001361_T121;CDM00001361_T126;CDM00001361_T550:onconase	55.86832452197911
CDM00000967_T121;CDM00000967_T550;CDM00000967_T777;CDM00000967_T109:1-(5-(4-fluorophenyl)pyridin-3-yl)-n-((2R)-3,4,4a,8a-tetrahydro-2h-chromen-2-ylmethyl)methanamine	55.407221856884526
CD00003233_T116;CD00003233_T121;CD00003233_T123;CD00003233_T237;CD00003233_T777:2-Amino-3-hydroxybutyric_acid	55.05531655485945
CDM00006841_T121;CDM00006841_T197;CDM00006841_T231;CDM00006841_T109:Argentum_metallicum	54.917298634135506
CD00355860_T550:1-chloro-2,4-dinitrobenzene	54.74607973111562
CDM00003526_T116;CDM00003526_T121;CDM00003526_T777;CDM00003526_T220:(-)-alpha-Methyl-L-tyrosine	54.731568924576855
CDM00000186_T116;CDM00000186_T195;CDM00000186_T231;CDM00000186_T777;CDM00000186_T121:Blanoxan	54.63865412901994
CD00000076_T109;CD00000076_T121;CD00000076_T232;CD00000076_T777:2-Acetamido-2-deoxy-D-glucose	54.49689193654791
CD00030869_T121;CD00030869_T197:potassium_supplement	54.445916777805145
CDM00000930_T109;CDM00000930_T121;CDM00000930_T231;CDM00000930_T777:1H-Indene-3-acetic_acid,_5-fluoro-2-methyl-1-((4-(methylsulfinyl)phenyl)methylene)-,_(Z)-	54.4297990444513
CDM00000129_T121;CDM00000129_T777:Agents,_Antimalarial	53.92525399126125
CD00002372_T109;CD00002372_T121;CD00002372_T234:9_Octadecenoic_Acid	53.679237505355275
CDM00000463_T109;CDM00000463_T121;CDM00000463_T220;CDM00000463_T777:2-(3-phenoxyphenyl)propionic_acid	53.60054325917573
CDM00000572_T116;CDM00000572_T121;CDM00000572_T125;CDM00000572_T231:High_molecular_weight_insulin_human	53.35160917819408
CD00000069_T109;CD00000069_T121;CD00000069_T777:2-Propanone	53.16730768328061
CDM00001483_T121;CDM00001483_T129;CDM00001483_T220:chickenpox_vaccine	53.03556650114805
CD00012114_T121;CD00012114_T330:2,18-Porphinedipropionic_acid,_3,8,13,17-tetramethyl-7,12-divinyl-	52.75840016169083
CD00301719_T121;CD00301719_T777:Calcium_Homeostasis	52.62714118686395
CDM00000057_T116;CDM00000057_T121;CDM00000057_T129;CDM00000057_T231;CDM00000057_T777:alfa-n3_interferon	52.213335327043644
CD00005661_T109;CD00005661_T195:antimycin	51.967825765004434
CDM00000270_T109;CDM00000270_T121;CDM00000270_T123;CDM00000270_T220;CDM00000270_T777;CDM00000270_T231:3,7-Dihydroxycholan-24-oic_acid	51.942380071390886
CDM00001300_T109;CDM00001300_T121;CDM00001300_T125;CDM00001300_T231;CDM00001300_T777:17-Acetoxy-6alpha-methylprogesterone	51.60191819974739
CD00023409_T109;CD00023409_T121;CD00023409_T125;CD00023409_T234:(17beta)-Estra-1,3,5(10)-triene-3,17-diol_3-Benzoate	51.56016826086421
CDM00000645_T109;CDM00000645_T121;CDM00000645_T240;CDM00000645_T777:Acide_meclofenamique	51.45384468895993
CDM00000361_T109;CDM00000361_T121;CDM00000361_T777;CDM00000361_T231;CDM00000361_T220:(2R,4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.02,7.012,16]hexadeca-1(16),9,12,14-tetraene-4-carboxamide	50.98638778050455
CDM00000882_T109;CDM00000882_T121;CDM00000882_T220;CDM00000882_T777:1,1-Ethenediamine,_N-(2-(((5-((dimethylamino)methyl)-2-furanyl)methyl)thio)ethyl)-N'-methyl-2-nitro-	50.98449833567901
CDM00000424_T109;CDM00000424_T121;CDM00000424_T220;CDM00000424_T777:3-Glycoloyl-1,2,3,4,6,11-hexahydro-3,5,12-trihydroxy-10-methoxy-6,11-dioxo-1-naphthacenyl-3-amino-2,3,6-trideoxy-alpha-L-arabino-hexopyranoside	50.71822438658029
CDM00000682_T109;CDM00000682_T121;CDM00000682_T125;CDM00000682_T240;CDM00000682_T777:1-dehydro-6alpha-Methylhydrocortisone	50.526671371788225
CD00014754_T116;CD00014754_T121;CD00014754_T126;CD00014754_T221:Galactohydrolase,_Lactose	50.398073157459486
CD00006922_T109;CD00006922_T121;CD00006922_T123;CD00006922_T220;CD00006922_T777:acid_cholic	50.37996610625436
CD00000003_T109;CD00000003_T121;CD00000003_T330:1H-Purine-2,6-dione,_3,7-dihydro-1-methyl-3-(2-methylpropyl)-	50.222334648413906
CDM00000175_T109;CDM00000175_T121;CDM00000175_T777;CDM00000175_T231:1-(tert-Butylamino)-3-(o-cyclopentylphenoxy)propan-2-ol	50.21441810586505
CDM00000248_T109;CDM00000248_T121;CDM00000248_T220;CDM00000248_T777:(1-Methylethyl)carbamic_acid_2-(((aminocarbonyl)oxy)methyl)-2-methylpentyl_ester	50.02661123112373
CDM00000355_T116;CDM00000355_T121;CDM00000355_T125;CDM00000355_T220;CDM00000355_T777:1-(3-mercaptopropionic_acid)-8-D-arginine-vasopressin	49.81569263933869
CD00008611_T109;CD00008611_T121:7-((3-(4-acetyl-3-hydroxy-2-propylphenoxy)-2-hydroxypropoxyl))-4-oxo-8-propyl-4H-chromene-2-carboxy_late,_sodium_salt	49.56616361409153
CD00356290_T777:vinyl_chloride	49.56136819428372
CD00350946_T237;CD00350946_T777:1,_4-Bis(aminopropyl)butanediamine	49.33793757225552
CDM00001274_T109;CDM00001274_T121;CDM00001274_T123;CDM00001274_T240:(±)-2-hydroxypropanoic_acid	49.10815385819144
CD00000986_T109;CD00000986_T121;CD00000986_T330:2H-1,2,4-Benzothiadiazine-7-sulfonamide,_6-chloro-3-(cyclopentylmethyl)-3,4-dihydro-,_1,1-dioxide	48.885089948645295
CDM00000210_T109;CDM00000210_T121;CDM00000210_T229;CDM00000210_T777:(-)-17-(Cyclobutylmethyl)morphinan-3,14-diol	48.590877700527216
CDM00000089_T109;CDM00000089_T195;CDM00000089_T231;CDM00000089_T777;CDM00000089_T121;CDM00000089_T200;CDM00000089_T220:2-aminomethyl-4-(4-chlorophenyl)-4-hydroxybutyric_acid	48.34983968071959
CDM00000555_T109;CDM00000555_T121;CDM00000555_T777;CDM00000555_T240:2,4-Imidazolidinedione,_5,5-diphenyl-	48.31005830052777
CD00003252_T109;CD00003252_T121;CD00003252_T000:(2,3-Dichloro-4-(2-thenoyl)phenoxy)acetic_acid	48.138579661167476
CD00353631_T231:keyhole_limpet_hemocyanin	48.137078047050785
CDM00002127_T121;CDM00002127_T129;CDM00002127_T220;CDM00002127_T109:ALLERGENIC_EXTRACT,_CANDIDA_ALBICANS	48.100085487229684
CDM00000880_T109;CDM00000880_T121;CDM00000880_T231;CDM00000880_T777:6-methoxy-α-(5-vinyl-2-quinuclidinyl)-4-quinolinemethanol	48.03218605284456
CD00024015_T121;CD00024015_T130:radioactive_drug	47.91244065532025
CDM00000931_T109;CDM00000931_T121;CDM00000931_T231;CDM00000931_T777:4,5,6-trichloro-2(3H)-benzoxazolone	47.76479849409294
CDM00000450_T109;CDM00000450_T121;CDM00000450_T220;CDM00000450_T777:1,1,1-Ethanetriol_diphosphonate	47.25199415335396
CDM00000782_T109;CDM00000782_T121;CDM00000782_T220;CDM00000782_T777:Benzenemethanamine,_N-methyl-N-2-propynyl-	47.22026734583868
CD00353317_T231;CD00353317_T777:lactose	47.17126972343161
CD00013154_T109;CD00013154_T121;CD00013154_T237:1,2-Ethanedicarboxylic_acid	47.050838212642375
CDM00000051_T109;CDM00000051_T121;CDM00000051_T242;CDM00000051_T777:1-(2-Allylphenoxy)-3-isopropylamino-2-propanol	46.863030505806
CD00002399_T109;CD00002399_T121:2-Pyrrolidinone,_1-(4-(1-pyrrolidinyl)-2-butynyl)-	46.44368570458141
CDM00000252_T109;CDM00000252_T121;CDM00000252_T131;CDM00000252_T777;CDM00000252_T231:2,2'-dichloro-N-methyldiethylamine	45.82095482378509
CDM00000874_T109;CDM00000874_T121;CDM00000874_T127;CDM00000874_T237;CDM00000874_T777;CDM00000874_T232;CDM00000874_T233:2-Methyl-3-hydroxy-4,5-dihydroxymethylpyridine	45.78931319393442
CD00003171_T116;CD00003171_T121;CD00003171_T123;CD00003171_T237;CD00003171_T777:Aminoethylsulfonic_acid	45.74057973277836
CDM00000736_T109;CDM00000736_T121;CDM00000736_T231;CDM00000736_T777:2,6-dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic_acid_3-β-methoxyethyl_ester_5-isopropyl_ester	45.70811138086615
CD00355713_T220:Peanut	45.70126716613766
CDM00000427_T109;CDM00000427_T121;CDM00000427_T123;CDM00000427_T777:Alkaloids,_Clavine	45.644433754349855
CDM00000221_T121;CDM00000221_T197;CDM00000221_T220;CDM00000221_T777:Anhydrous_calcium_chloride	45.385132405148035
CD00003241_T121;CD00003241_T125;CD00003241_T777:Agents,_Antithyroid	45.17111541859837
CDM00000671_T109;CDM00000671_T121;CDM00000671_T220;CDM00000671_T777;CDM00000671_T116:4-amino-10-methylfolic_acid	44.8010082955248
CD00001206_T109;CD00001206_T121:1,1_Dimethyl_4_phenylpiperazine_Iodide	44.70165223931031
CDM00000380_T109;CDM00000380_T121:1,4-dihydropyridine	44.66377301538371
CDM00000833_T116;CDM00000833_T121;CDM00000833_T126;CDM00000833_T220;CDM00000833_T777;CDM00000833_T231:173-527-Plasminogen_activator_(human_tissue-type),_173-L-serine-174-L-tyrosine-175-L-glutamine-	44.528026943279016
CD00000598_T109;CD00000598_T121:Burimamide	44.36007502517515
CDM00000128_T116;CDM00000128_T121;CDM00000128_T129;CDM00000128_T231;CDM00000128_T220;CDM00000128_T777:Anti-human_thymocyte_immunoglobulin,_rabbit	44.34567207993892
CDM00000713_T109;CDM00000713_T121;CDM00000713_T777;CDM00000713_T220:(3-endo,8-syn)-3-(3-Hydroxy-1-oxo-2-phenylpropoxy)-8-methyl-8-(1-methylethyl)-8-azoniabicyclo(3.2.1)octane	44.2462002515632
CD00000337_T129:Antigens,_Viral	44.000518373572376
CD00122127_T109;CD00122127_T121;CD00122127_T334:1-propanecarboxylic_acid	43.78294471233122
CDM00000799_T109;CDM00000799_T121;CDM00000799_T231;CDM00000799_T777;CDM00000799_T114:1H-Purine-2,6-dione,_3,7-dihydro-3,7-dimethyl-1-(5-oxohexyl)-	43.44389618785713
CDM00001006_T109;CDM00001006_T121;CDM00001006_T231;CDM00001006_T777:3-(Aminocarbonyl)-O(4)-deacetyl-3-de(methoxycarbonyl)vincaleukoblastine	43.36998390070289
CDM00000451_T109;CDM00000451_T121;CDM00000451_T220;CDM00000451_T777:1H-Imidazole-5-carboxylic_acid,_1-(1-phenylethyl)-,_ethyl_ester,_(R)-	43.36228552328967
CDM00000894_T121;CDM00000894_T197;CDM00000894_T200:hypertonic_saline	43.172657894229964
CD00000873_T109;CD00000873_T121;CD00000873_T330:4-Chloro-N-(2,6-dimethylpiperidino)-3-sulfamoylbenzamide	43.13037259600664
CD00355836_T550:Indium	43.01235693864778
CD00001006_T116;CD00001006_T121;CD00001006_T123;CD00001006_T237;CD00001006_T777:1-Cystine	42.73135929727176
CDM00000452_T109;CDM00000452_T121;CDM00000452_T220;CDM00000452_T777:4'-Demethylepipodophyllotoxin_9-[4,6-O-ethylidene-beta-D-glucopyranoside]	42.56156054914054
CDM00000235_T109;CDM00000235_T121;CDM00000235_T231;CDM00000235_T777:5-Carbamoyl-5H-dibenz(b,f)azepine	42.03286714341596
CDM00000526_T109;CDM00000526_T121;CDM00000526_T242:(1-Thio-D-Glucopyranosato)Gold	41.91705926960123
CD00001972_T109;CD00001972_T121;CD00001972_T123:9,12-Linoleic_Acid	41.89492844924339
CDM00000219_T121;CDM00000219_T197;CDM00000219_T231;CDM00000219_T777;CDM00000219_T109:CaCO3	41.776807914884934
CD00000015_T114;CD00000015_T121:2_Chloroadenosine	41.71614650738243
CD00356082_T777:Antibiotics	41.59051195253399
CDM00000933_T109;CDM00000933_T121;CDM00000933_T242;CDM00000933_T777:2-(4-(2-Thenoyl)phenyl)propionsaeure	41.4098192755688
