	fet_p_value_and_ratio
CDM00001649_T109;CDM00001649_T121;CDM00001649_T231:2-(N-(dicyclopropylmethyl)amino)oxazoline	150.13470289652273
CDM00000628_T109;CDM00000628_T121;CDM00000628_T231;CDM00000628_T777;CDM00000628_T330;CDM00000628_T220:1-Naphthaleneheptanoic_acid,_1,2,6,7,8,8a-hexahydro-beta,delta,6-trihydroxy-2-methyl-8-(2-methyl-1-oxobutoxy)-,_(1S-(1alpha(betaS*,deltaS*),2alpha,6alpha,8beta(R*),8aalpha))-	149.490271161058
CD00056384_T109;CD00056384_T121:Y_27632	148.90096989816405
CD00011762_T109;CD00011762_T121;CD00011762_T220:morpholinium,_4-((2-bromo-4,5-dimethoxyphenyl)methyl)-4-(2-(2-(6,6-dimethylbicyclo(3.1.1)hept-2-yl)ethoxy)ethyl)-	148.69742193496518
CDM00001818_T116;CDM00001818_T121;CDM00001818_T129;CDM00001818_T220;CDM00001818_T777:7E3_antibody	148.54628151313855
CDM00000626_T109;CDM00000626_T121;CDM00000626_T220;CDM00000626_T777:1-Piperidinebutanamide,_4-(4-chlorophenyl)-4-hydroxy-N,N-dimethyl-alpha,alpha-diphenyl-	148.41862752767076
CD00029040_T109;CD00029040_T121:cyclohexanecarboxamide,_N-(2-(4-(2-methoxyphenyl)-1-piperazinyl)ethyl)-N-2-pyridinyl-	148.33826180279044
CD00002977_T121;CD00002977_T125:gonadal_steroid_hormone	148.27340979705676
CDM00007447_T109;CDM00007447_T121;CDM00007447_T236;CDM00007447_T777:4-(5-Methyl-3-phenyl-4-isoxazolyl)benzenesulfonamide	147.61933757447218
CD00003384_T109;CD00003384_T121;CD00003384_T123;CD00003384_T551:4-(2-Aminoethyl)phenol	147.07005288948193
CD00002968_T116;CD00002968_T121;CD00002968_T123;CD00002968_T237;CD00002968_T777:2-Amino-3-hydroxypropionic_acid	146.68542113630895
CDM00000672_T109;CDM00000672_T121;CDM00000672_T231;CDM00000672_T777;CDM00000672_T240;CDM00000672_T220;CDM00000672_T225:10,11-dihydro-N,N,beta-Trimethyl-5H-dibenz[b,F]azepine-5-propanamine	146.58641896550824
CD00001082_T109;CD00001082_T121;CD00001082_T131;CD00001082_T226;CD00001082_T777:3,6-Diacetylmorphine	146.33221927361376
CDM00020512_T114;CDM00020512_T121;CDM00020512_T220;CDM00020512_T777;CDM00020512_T109:2-((5-(2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyltetrahydrofuran-2-ylmethoxy)phenoxyphosphorylamino)propionic_acid_isopropyl_ester	145.94473004478292
CD00010030_T109;CD00010030_T121;CD00010030_T231:2-(4-diphenylmethyl-1-piperazinyl)ethyl_methyl-1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate	145.84575215842804
CD00001886_T109;CD00001886_T121;CD00001886_T231:D-Glucitol,_1,4:3,6-dianhydro-	145.26222498402726
CDM00000340_T109;CDM00000340_T121;CDM00000340_T231;CDM00000340_T777:1H-imidazole-4-carboxamide,_5-(3,3-dimethyl-1-triazenyl)-	145.1912721003564
CDM00000398_T109;CDM00000398_T121;CDM00000398_T777;CDM00000398_T220:2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)	145.1207201155758
CD00181938_T109;CD00181938_T121;CD00181938_T129;CD00181938_T231:fingolimod	144.42044476705982
CDM00000328_T109;CDM00000328_T121;CDM00000328_T131;CDM00000328_T777;CDM00000328_T220:13H-4,6:21,24-Dietheno-8,12-metheno-1H-pyrido(3',2':14,15)(1,11)dioxacycloeicosino(2,3,4-ij)isoquinolinium	144.19365287329416
CDM00001329_T109;CDM00001329_T121;CDM00001329_T231;CDM00001329_T777:3-(1,1-dimethylheptyl)-6,6a,7,8,10,10a-_hexahydro-1-hydroxy-6,6-dimethyl-9H-dibenzo(b,d)pyran-9-one	144.01732873405504
CDM00000545_T109;CDM00000545_T121;CDM00000545_T220;CDM00000545_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-(1-cyclohexen-1-yl)-1,5-dimethyl-	143.96078462546635
CD00011569_T109;CD00011569_T121;CD00011569_T168;CD00011569_T231:of_peppermint_oil	143.89940327181228
CDM00000886_T114;CDM00000886_T121;CDM00000886_T220;CDM00000886_T777;CDM00000886_T109;CDM00000886_T123:1-beta-D-Ribofuranosyl-1,2,4-triazole-3-carboxamide	143.86017466482912
CD00355610_T334:2,6,8-Trihydroxypurine	143.72540116018055
CDM00001824_T109;CDM00001824_T121;CDM00001824_T550;CDM00001824_T777:2,4_thiazolidinedione	143.6770279598795
CD00091964_T109;CD00091964_T121;CD00091964_T220:prucalopride	143.4808071004649
CD00010441_T109;CD00010441_T121:dehydromonocrotaline	143.0087419307695
CDM00000073_T109;CDM00000073_T195;CDM00000073_T220;CDM00000073_T777;CDM00000073_T121:[1aS-(1a_alpha,8beta,8a_alpha,8b_alpha)]-6-amino-8-[[(aminocarbonyl)oxy]methyl]-1,1a,2,8,8a,8b-hexahydro-8a-methoxy-5-methylazirino[2',3':3,4]pyrrolo[1,2-a]indole-4,7-dione	142.9254490759752
CDM00001752_T109;CDM00001752_T121;CDM00001752_T231;CDM00001752_T777:2(H)-Indol-2-one,_4-(2-(dipropylamino)ethyl)-1,3-dihydro-,_Monohydrochloride	142.52886693402422
CD00182145_T109;CD00182145_T121;CD00182145_T231:(-)-2-[(R)-(diphenylmethyl)sulfinyl]acetamide	142.32388987674247
CDM00001811_T114;CDM00001811_T121;CDM00001811_T777;CDM00001811_T220:1(3-hydroxy-2-phosphonomethoxypropyl)_Cytosine	141.31714729541937
CDM00000811_T109;CDM00000811_T121;CDM00000811_T220;CDM00000811_T777:Bensylyt	140.7717778531729
CDM00001651_T116;CDM00001651_T121;CDM00001651_T126;CDM00001651_T550;CDM00001651_T109:Desmodus_rotundus_salivary_plasminogen_activator	140.64791231728879
CD00309187_T116;CD00309187_T121;CD00309187_T231:5-({(4-carbamoyl-2,6-dimethyl-L-phenylalanyl)[(1S)-1-(4-phenyl-1H-imidazol-2-yl)ethyl]amino}methyl)-2-methoxybenzoic_acid	140.26253135733737
CDM00000030_T114;CDM00000030_T121;CDM00000030_T123;CDM00000030_T232;CDM00000030_T777;CDM00000030_T109;CDM00000030_T231:(3S)-Tetrahydro-3-furanyl_((1S,2R)-3-(((4-aminophenyl)sulfonyl)(2-methylpropyl)amino)-2-hydroxy-1-(phenylmethyl)propyl)carbamate	139.21865047059072
CD00297250_T121;CD00297250_T777:Other_antihypertensives	138.9856888705083
CDM00000397_T109;CDM00000397_T121;CDM00000397_T220;CDM00000397_T777:1,1'-dithiobis(N,N-diethylthioformamide)	138.60815921828612
CD00350986_T232:Kava	138.44896543493306
CDM00000719_T109;CDM00000719_T121;CDM00000719_T234;CDM00000719_T777:17-(Cyclopropylmethyl)-4,5-epoxy-3,14-dihydroxymorphinan-6-one	138.12374202496554
CDM00000506_T109;CDM00000506_T121;CDM00000506_T127;CDM00000506_T231;CDM00000506_T777;CDM00000506_T238:2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)chroman-6-ol	137.77554714766384
CD00001810_T109;CD00001810_T121;CD00001810_T127;CD00001810_T550:1,2,3,5/4,6-cyclohexanehexol	137.44664579692486
CDM00000136_T116;CDM00000136_T121;CDM00000136_T220:antithrombin_iii	137.08118650755574
CDM00007171_T109;CDM00007171_T121;CDM00007171_T777;CDM00007171_T220:1-Cyclohexene-1-carboxylic_acid,_4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-,_ethyl_ester,_(3R-(3alpha,4beta,5alpha))-	136.98645691951174
CD00230610_T121;CD00230610_T129;CD00230610_T220:peppermint_allergenic_extract	136.0397421634265
CD00002815_T109;CD00002815_T121;CD00002815_T240;CD00002815_T777:1,2-Ethanediamine,_N-((4-methoxyphenyl)methyl)-N',N'-dimethyl-N-2-pyridinyl-	135.55314893049479
CDM00000970_T109;CDM00000970_T121;CDM00000970_T131;CDM00000970_T232;CDM00000970_T777;CDM00000970_T127;CDM00000970_T231:2,4,6,8-Nonatetraenoic_acid,_3,_7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)-,_(all-E)-	135.51427248343538
CD00001853_T109;CD00001853_T121;CD00001853_T221:Ipecac	135.3697135118823
CDM00000594_T109;CDM00000594_T121;CDM00000594_T777;CDM00000594_T231:10-[2-(dimethylamino)Propyl]phenothiazine	135.3038078067857
CD00011455_T109;CD00011455_T121:N-(2-hydroxyethyl)palmitamide	134.70023345787118
CD00011250_T116;CD00011250_T121;CD00011250_T123;CD00011250_T231;CD00011250_T777:Arginine,_L-NG-Monomethyl	133.77584153177102
CDM00016563_T109;CDM00016563_T121;CDM00016563_T777;CDM00016563_T231:Champix	133.49714091579546
CDM00001635_T109;CDM00001635_T121;CDM00001635_T242;CDM00001635_T777:26-(Nonylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol	133.30406308484535
CDM00001461_T109;CDM00001461_T121;CDM00001461_T220;CDM00001461_T777:1-(4-Amino-6,7-dimethoxy-2-quinazolinyl)-4-((tetrahydro-2-furanyl)carbonyl)piperazine	132.24746897309484
CDM00001598_T109;CDM00001598_T121;CDM00001598_T220;CDM00001598_T777:3-[4-(2-Hydroxy-3-isopropylamino-propoxy)-phenyl]-propionic_acid_methyl_ester	132.21332703112532
CDM00000527_T116;CDM00000527_T121;CDM00000527_T125;CDM00000527_T777:gonadotrophic_hormone	131.89310614822696
CD00094017_T109;CD00094017_T121;CD00094017_T122:hylan_g-f_20	131.81096462884412
CDM00000736_T109;CDM00000736_T121;CDM00000736_T231;CDM00000736_T777:2,6-dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic_acid_3-β-methoxyethyl_ester_5-isopropyl_ester	131.19228714536376
CDM00000946_T109;CDM00000946_T121;CDM00000946_T131;CDM00000946_T236;CDM00000946_T777:1,3-dioxo-2-(2,6-dioxopiperidin-3-yl)isoindoline	130.78372176399662
CDM00001114_T109;CDM00001114_T121;CDM00001114_T241;CDM00001114_T777:(+/-)-2-(3-chloro-9H-carbazol-7-yl)propanoic_acid	130.41586607842171
CD00001473_T114;CD00001473_T121;CD00001473_T231;CD00001473_T777:1-(2-Tetrahydrofuryl)-5-fluorouracil	129.80187264425123
CD00122127_T109;CD00122127_T121;CD00122127_T334:1-propanecarboxylic_acid	129.77925472797398
CDM00000418_T109;CDM00000418_T121;CDM00000418_T234;CDM00000418_T777:2-chloro-1,1,2-trifluoroethyl_difluoromethyl_ether	129.51689278912875
CDM00022372_T109;CDM00022372_T121;CDM00022372_T125;CDM00022372_T777:Glucocorticoid_inhalants_for_obstructive_airway_disease	129.4075171580664
CD00022077_T116;CD00022077_T121;CD00022077_T125;CD00022077_T231;CD00022077_T777:glipressin	129.23797517415588
CD00010088_T109;CD00010088_T121;CD00010088_T231:4-(ethyl-(4-methoxy-alpha-methylphenethyl)aminobutyl)_veratrate	129.1948107865826
CD00356269_T777:dihydronicotinamide_adenine_dinucleotide_phosphate	128.8037267926349
CDM00000480_T109;CDM00000480_T121;CDM00000480_T225;CDM00000480_T777:2H-1,4-Benzodiazepin-2-one,_5-(2-fluorophenyl)-1,3-dihydro-1-methyl-7-nitro-	128.6132337527459
CD00005164_T109;CD00005164_T121;CD00005164_T550:4-hydroxy-3-methoxyacetophenone	128.10054009484583
CDM00000789_T109;CDM00000789_T195;CDM00000789_T240;CDM00000789_T777:(2S,5R,6R)-3,3-dimethyl-7-oxo-6-(phenylacetamido)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	127.87256120187307
CD00001218_T109;CD00001218_T121;CD00001218_T220:11-(3-Dimethylaminopropylidene)-6,11-dihydrodibenzo(b,e)thiepin	126.6684609379698
CDM00000865_T109;CDM00000865_T121;CDM00000865_T777:Analogs,_PG	126.25362260495862
CD00012278_T109;CD00012278_T121;CD00012278_T550:Benzamide,_3,5-dichloro-N-((1-ethyl-2-pyrrolidinyl)-methyl)-2-hydroxy-6-methoxy-	125.3401475623314
CD00355663_T220:123I−	125.33692451643253
CD00069176_T121:acetaminophen_oxycodone	125.29741623596001
CD00122044_T109;CD00122044_T121:Eye_Drops_[brand_name]	124.9719470562727
CD00198640_T109;CD00198640_T121;CD00198640_T220:2-(4-((5,6-diphenylpyrazin-2-yl)(isopropyl)amino)butoxy)-N-(methylsulfonyl)acetamide	124.92512998462311
CD00075059_T121:Aspirin_/_Dipyridamole	124.77290004528403
CD00000017_T109;CD00000017_T121;CD00000017_T777:2-Mercaptoethanesulfonate,_Sodium_Salt	122.75631346606926
CDM00000454_T109;CDM00000454_T121;CDM00000454_T777;CDM00000454_T220:1,3-dimethyl-7H-purine-2,6-dione	122.31010142786464
CDM00000033_T114;CDM00000033_T121;CDM00000033_T123;CDM00000033_T551;CDM00000033_T777:5'-ATP	122.1199328271124
CD00008943_T109;CD00008943_T121;CD00008943_T550;CD00008943_T777:1-(5-isoquinolinesulfonyl)homopiperazine	122.0165430102386
CDM00000777_T109;CDM00000777_T121;CDM00000777_T231;CDM00000777_T777:6,7,3',4'-Tetramethoxy-1-benzylisoquinoline_Hydrochloride	121.93917581066104
CDM00001504_T109;CDM00001504_T121;CDM00001504_T231;CDM00001504_T777:Benzeneacetamide,_N-(aminoiminomethyl)-2,6-dichloro-	121.80530535799463
CDM00000363_T109;CDM00000363_T121;CDM00000363_T220;CDM00000363_T777:2H-1,2,4-Benzothiadiazine,_7-chloro-3-methyl-,_1,1-dioxide	121.78992555241506
CDM00000406_T109;CDM00000406_T195;CDM00000406_T234;CDM00000406_T777;CDM00000406_T121;CDM00000406_T200:2-Naphthacenecarboxamide,_4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,5,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-,_(4S-(4alpha,4aalpha,5alpha,5aalpha,6alpha,12aalpha))-	121.29885158309959
CD00356284_T777:thyroid_hormones	121.04317765524785
CD00008818_T116;CD00008818_T121;CD00008818_T123;CD00008818_T237;CD00008818_T777:1-Aminopropane-1,3-dicarboxylic_acid	120.4771960151675
CDM00000738_T109;CDM00000738_T121;CDM00000738_T220;CDM00000738_T777:3,5-Pyridinedicarboxylic_acid,_1,4-dihydro-2,6-dimethyl-4-(2-nitrophenyl)-,_methyl_2-methylpropyl_ester	119.7710240884809
CD00352863_T231;CD00352863_T777:urea	119.20828878154468
CDM00000796_T109;CDM00000796_T121;CDM00000796_T220;CDM00000796_T777:Ansolysen	118.9256084219047
CDM00000477_T109;CDM00000477_T121;CDM00000477_T125;CDM00000477_T231;CDM00000477_T777:9_.Alpha._Ff	118.82692626633933
CDM00006730_T109;CDM00006730_T195;CDM00006730_T121:(8S-cis)-8-Acetyl-10-[(3-amino-2,3,6-trideoxy-a-L-lyxo-hexopyranosyl)oxy]-7,8,9,10-tetrahydro-6,8,11-tri-hydroxy-1-methoxy-5,12-naphthacenedione_Hydrochloride	118.80668106659621
CD00351131_T330:Quinolinic_Acid	118.22002408728937
CD00035048_T109;CD00035048_T121:9,10-octadecenamide	117.9199554560494
CD00030869_T121;CD00030869_T197:potassium_supplement	117.23507490158723
CDM00011309_T109;CDM00011309_T121;CDM00011309_T777;CDM00011309_T231:[(1R)-3-Methyl-1-[[(2S)-1-oxo-3-phenyl-2-[(pyrazinylcarbonyl)amino]propyl]amino]butyl]boronic_Acid	116.93596432140055
CD00035198_T109;CD00035198_T121;CD00035198_T231:2-methoxyethyl-3-phenyl-2-propen-1-yl-1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)pyridine-3,5-dicarboxylate	116.93453961001283
CDM00000333_T116;CDM00000333_T195;CDM00000333_T220;CDM00000333_T777:3-Isoxazolidinone,_4-amino-,_d-	115.98858873514932
CD00002602_T109;CD00002602_T121;CD00002602_T220:4-(9,10-Dihydro-4H-Benzo(4,5)Cyclohepta(1,2-B)Thien-4-ylidene)-1-Methylpiperidine	115.56369606674254
CD00078781_T109;CD00078781_T121;CD00078781_T130;CD00078781_T231:153Sm-EDTMP	115.31166765901597
CD00198818_T109;CD00198818_T121;CD00198818_T231;CD00198818_T777:Lurasidona	115.04889533122493
CDM00007729_T109;CDM00007729_T121;CDM00007729_T231;CDM00007729_T777:arformoterol	114.69118045774607
CDM00024684_T200:Morphine_Injection	114.1531013022371
CD00000810_T116;CD00000810_T121;CD00000810_T125;CD00000810_T231:CCK-PZ	113.60104882496796
CD00001224_T109;CD00001224_T121;CD00001224_T240;CD00001224_T777:2-(alpha-(2-(Dimethylamino)ethoxy)-alpha-methylbenzyl)pyridine	112.98527606601283
CDM00001224_T109;CDM00001224_T121;CDM00001224_T231;CDM00001224_T777:2'-Hydroxy-5'-(1-hydroxy-2-((P-methoxy-alpha-methylphenethyl)amino)ethyl)formanilide	112.94035635440557
CD00006421_T109;CD00006421_T121;CD00006421_T225;CD00006421_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-(2-Methylpropyl)-5-(2-propenyl)-	112.5625826101388
CDM00006731_T116;CDM00006731_T121;CDM00006731_T231;CDM00006731_T777;CDM00006731_T129;CDM00006731_T192:CD120b_Antigen	112.49940517394265
CDM00001003_T109;CDM00001003_T121;CDM00001003_T123;CDM00001003_T220;CDM00001003_T777:Nincaluicolflastine	112.48508647572557
CDM00015163_T116;CDM00015163_T121;CDM00015163_T129;CDM00015163_T777;CDM00015163_T220:615258-40-7	112.43919649694935
CDM00001156_T109;CDM00001156_T121;CDM00001156_T123;CDM00001156_T232:2,3-dimethoxy-5-methyl-6-decaprenylbenzoquinone	111.82014633400408
CD00143460_T109;CD00143460_T121;CD00143460_T231:99m_Tc-sestamibi	111.55398972831456
CDM00003252_T109;CDM00003252_T121;CDM00003252_T777;CDM00003252_T220:2H-Indol-2-one,_5-(2-(4-(1,2-benzisothiazol-3-yl)-1-piperazinyl)ethyl)-6-chloro-1,3-dihydro-	111.48197778435946
CD00353689_T550:Alkaline_Phosphatase	111.13916384372939
CDM00001411_T109;CDM00001411_T195;CDM00001411_T231;CDM00001411_T777:9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-Hexadecahydro-9,27-dihydroxy-3-((1R)-2-((1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl)-1-methylethyl)-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-23,27-epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclohentriacontine-1,5,11,2	110.89093781209269
CDM00000082_T109;CDM00000082_T121;CDM00000082_T231;CDM00000082_T777;CDM00000082_T200;CDM00000082_T220:2-Butyl-3-(3,5-diiodo-4-(2-diethylaminoethoxy)benzoyl)benzofuran	110.20409977777067
CD00003397_T109;CD00003397_T121;CD00003397_T000:Aethylcarbamat	109.95913247292452
CDM00000572_T116;CDM00000572_T121;CDM00000572_T125;CDM00000572_T231:High_molecular_weight_insulin_human	109.64291262989778
CDM00001287_T109;CDM00001287_T121;CDM00001287_T220:2H-1,4-Benzodiazepin-2-One,_7-Chloro-5-(2-Chlorophenyl)-1,3-Dihydro-3-Hydroxy-1-Methyl-	109.61946562038521
CD00198773_T116;CD00198773_T121;CD00198773_T220:PROS1_protein,_human	109.5040118797221
CD00002342_T109;CD00002342_T121:Benzeneethanamine,_alpha-methyl-3-(trifluoromethyl)-	109.50273024610877
CD00024697_T109;CD00024697_T121:3,5-DHPG	109.49492636816795
CD00001008_T114;CD00001008_T121;CD00001008_T231:5'-Diphosphocholine,_Cytidine	109.33541567924392
CDM00000511_T109;CDM00000511_T121;CDM00000511_T130;CDM00000511_T220;CDM00000511_T777;CDM00000511_T231:Adergon	109.30916133550674
CD00236488_T109;CD00236488_T121;CD00236488_T220:[(1R,3aR,4aR,6R,8aR,9S,9aS)-9-{(E)-2-[5-(3-Fluorophényl)-2-pyridinyl]vinyl}-1-méthyl-3-oxododécahydronaphto[2,3-c]furan-6-yl]carbamate_d'éthyle	109.18664751929931
CDM00000624_T109;CDM00000624_T121;CDM00000624_T231;CDM00000624_T777:Carbamide,_Methylergol	109.14587619444396
CDM00000804_T109;CDM00000804_T121;CDM00000804_T440;CDM00000804_T777:1-(1-Phenylcyclohexyl)piperidine	108.66156201525841
CDM00000342_T109;CDM00000342_T121;CDM00000342_T125;CDM00000342_T220;CDM00000342_T777:17Alpha-ethynyl-17beta-hydroxy-4-androsteno[2,3-d]isoxazole	108.66139211875385
CDM00001435_T121;CDM00001435_T197;CDM00001435_T220;CDM00001435_T777:Abbottselsun	108.6610284615274
CDM00000647_T109;CDM00000647_T121;CDM00000647_T231;CDM00000647_T777:4-Quinolinemethanol,_alpha-2-piperidinyl-2,8-bis(trifluoromethyl)-,_(R*,S*)-(+-)-	108.33542116291133
CD00017913_T109;CD00017913_T121;CD00017913_T330:1H-imidazole,_2-((2-cyclopropylphenoxy)methyl)-4,5-dihydro-,_monohydrochloride	107.90656113089629
CDM00001054_T109;CDM00001054_T121;CDM00001054_T220;CDM00001054_T777:Alizaprida	107.09669159849952
CD00020464_T109;CD00020464_T121;CD00020464_T236;CD00020464_T777:4-nitro-2-phenoxymethanesulfonanilide	107.08631271162227
CDM00000712_T109;CDM00000712_T195;CDM00000712_T220;CDM00000712_T777;CDM00000712_T121;CDM00000712_T200:4-Hexenoic_acid,_6-(1,3-dihydro-4-hydroxy-6-methoxy-7-methyl-3-oxo-5-isobenzofuranyl)-4-methyl-,_(E)-	106.93129375761495
CDM00000046_T109;CDM00000046_T121;CDM00000046_T240;CDM00000046_T777:(5-(propylthio)-1H-benzimidazol-2-yl)carbamic_acid_methyl_ester	106.81790140541125
CDM00001713_T109;CDM00001713_T121;CDM00001713_T231;CDM00001713_T777:2-morpholinoethyl_(E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoate	106.60353603076074
CDM00000425_T109;CDM00000425_T121;CDM00000425_T127;CDM00000425_T237;CDM00000425_T238;CDM00000425_T777;CDM00000425_T225:2H-1,4-Benzodiazepine-2-thione,_7-chloro-5-(2-fluorophenyl)-1,3-dihydro-1-(2,2,2-trifluoroethyl)-	106.48792068723075
CDM00001668_T109;CDM00001668_T121;CDM00001668_T777;CDM00001668_T231:5-(2-((2-(2-ethoxyphenoxy)ethyl)amino)propyl)-2-methoxybenzenesulfonamide	106.43571139324698
CD00005990_T109;CD00005990_T121;CD00005990_T231:Benidipine	105.78643507708013
CDM00001210_T109;CDM00001210_T121;CDM00001210_T220;CDM00001210_T777:1H-3-Benzazepine-7,8-diol,_6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-	105.50611647387984
CD00000207_T109;CD00000207_T121;CD00000207_T330:Acetic_acid,_(aminooxy)-	105.16020851346224
CD00055857_T109;CD00055857_T121;CD00055857_T550:(4S,7S,10aS)-Octahydro-4-((S)-Alpha-Mercaptohydrocinnamamido)-5-Oxo-7H-Pyrido(2,1-B)(1,3)Thiazepine-7-Carboxylic_Acid	104.89370067009165
CDM00001418_T109;CDM00001418_T121;CDM00001418_T231;CDM00001418_T777:2_Amino_6_trifluoromethoxybenzothiazole	103.94442696307689
CD00009225_T109;CD00009225_T195;CD00009225_T660;CD00009225_T777:4-hydroxy-6-methyl-1,3,7-tris(3-methyl-2-butenyl)-5-(2-methyl-1-oxopropyl)-6-(4-methyl-3-pentenyl)_bicyclo(3.3.1)non-3-ene-2,9-dione	103.90087064056259
CDM00000315_T109;CDM00000315_T121;CDM00000315_T220;CDM00000315_T777:Cholestabyl	103.73183321913348
CD00075760_T109;CD00075760_T121;CD00075760_T231:3-(1-diphenylmethylazetidin-3-yl)-5-isopropyl-2-amino-1,4-dihydro-6-methyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate	103.49387701400683
CD00000389_T121:Agents,_Anorectic	103.07801374230577
CDM00001397_T116;CDM00001397_T121;CDM00001397_T231;CDM00001397_T777:Butanamide,_4-(((4-chlorophenyl)(5-fluoro-2-hydroxyphenyl)methylene)amino)-	103.05287274637206
CDM00020410_T200:Capsaicin_8%_patch	102.91577594943413
CDM00000221_T121;CDM00000221_T197;CDM00000221_T220;CDM00000221_T777:Anhydrous_calcium_chloride	102.89035442174458
CDM00000728_T109;CDM00000728_T121;CDM00000728_T240;CDM00000728_T777:3-Trimethylammoniumphenyl_N,N-dimethylcarbamate	102.72312250247539
CDM00000995_T116;CDM00000995_T121;CDM00000995_T126;CDM00000995_T236;CDM00000995_T777:Abbokinase	101.4750399966876
CDM00000186_T116;CDM00000186_T195;CDM00000186_T231;CDM00000186_T777;CDM00000186_T121:Blanoxan	100.7965469829015
CDM00000001_T109;CDM00000001_T121;CDM00000001_T777;CDM00000001_T231:2_Bromo_alpha_ergocryptine	100.65958843897612
CDM00001206_T121;CDM00001206_T130;CDM00001206_T197;CDM00001206_T220;CDM00001206_T777;CDM00001206_T123;CDM00001206_T196;CDM00001206_T109:Carbonyl_Compounds,_Iron	100.31376104118405
CD00012246_T109;CD00012246_T121:1H-Pyrazolo(3,4-g)quinoline,_4,4a,5,6,7,8,8a,9-octahydro-5-propyl-,_(4aR-trans)-	100.10074979477224
CDM00001853_T109;CDM00001853_T121;CDM00001853_T127:multiple_vitamin	100.08792382365581
CD00040465_T109;CD00040465_T121;CD00040465_T550:3alpha-hydroxy-3beta-methyl-5alpha-pregnan-20-one	99.96680308863647
CD00297477_T109;CD00297477_T121;CD00297477_T231:(1S,2R)-milnacipran	99.96219622460882
CD00013729_T109;CD00013729_T121;CD00013729_T330:chloral	99.56391678197637
CDM00000274_T109;CDM00000274_T121;CDM00000274_T225;CDM00000274_T777:1H-1,4-Benzodiazepine-3-carboxylic_acid,_7-chloro-2,3-dihydro-2-oxo-5-phenyl-,_monopotassium_salt,_compd._with_potassium_hydroxide	99.12169785887156
CD00297524_T109;CD00297524_T121;CD00297524_T777:Taxanes,_antineoplastic	98.73567483383161
CDM00011312_T116;CDM00011312_T121;CDM00011312_T129;CDM00011312_T231;CDM00011312_T777:anti_alphaL_integrin	98.51249842841156
CDM00001459_T109;CDM00001459_T121;CDM00001459_T231;CDM00001459_T777;CDM00001459_T200:3,4-dihydro-3-methyl-4-oxoimidazo(5,1-d)-1,2,3,5-tetrazine-8-carboxamide	98.21434167615809
CD00007932_T109;CD00007932_T121;CD00007932_T330:3-pyrrolidineacetic_acid,_2-carboxy-4-(5-carboxy-1-methyl-1,3-hexadienyl)-,_(2S-(2_alpha,3_beta,4_beta(1E,3E,5R*)))-	97.70754670768977
CDM00001503_T116;CDM00001503_T129;CDM00001503_T220;CDM00001503_T777;CDM00001503_T121;CDM00001503_T231;CDM00001503_T109:23-L-Leucinecolony-Stimulating_Factor_2	97.59550616811352
CDM00000377_T109;CDM00000377_T121;CDM00000377_T231;CDM00000377_T777:(1,1'-Biphenyl)-3-carboxylic_acid,_2',4'-difluoro-4-hydroxy-	97.37115972698122
CDM00000176_T109;CDM00000176_T121;CDM00000176_T231;CDM00000176_T777:1-(4-(2-(Cyclopropylmethoxy)ethyl)phenoxy)-3-((1-methylethyl)amino)-2-propanol	96.98026201614199
CDM00003729_T116;CDM00003729_T121;CDM00003729_T129;CDM00003729_T220;CDM00003729_T109:rota_virus,_live_attenuated	96.79415426420515
CD00006277_T109;CD00006277_T121:BMY_7378	96.03851425178333
CDM00000271_T109;CDM00000271_T121;CDM00000271_T227;CDM00000271_T777:1,1,1-trichloro-2,2-dihydroxyethane	96.00121387994885
CDM00000899_T109;CDM00000899_T121;CDM00000899_T234;CDM00000899_T777:Apo-Selegiline	95.95848480975212
CD00001530_T109;CD00001530_T121:glucosamine_sulfate	95.63753786023632
