	fet_p_value_and_ratio
CD00006714_T109;CD00006714_T121;CD00006714_T231;CD00006714_T777:celiprolol	153.60629071880157
CDM00000715_T109;CDM00000715_T121;CDM00000715_T220;CDM00000715_T777:2,3-Naphthalenediol,_5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-1,2,3,4-tetrahydro-	153.59509937236763
CDM00000662_T109;CDM00000662_T121;CDM00000662_T220;CDM00000662_T777:1,1-Dimethylbiguanide	153.4754510172925
CDM00000464_T109;CDM00000464_T121;CDM00000464_T231;CDM00000464_T777:1-(3,5-Dihydroxyphenyl)-1-hydroxy-2-((4-hydroxyphenyl)isopropylamino)ethane	153.21177969360286
CD00041476_T109;CD00041476_T121:2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide_Monohydrochloride	152.7178763168937
CDM00000881_T109;CDM00000881_T121;CDM00000881_T220;CDM00000881_T777:6'-Methoxycinchonidine	152.58073873572
CDM00017129_T109;CDM00017129_T121;CDM00017129_T231:2-ethoxy-1-((2'-(5-oxo-2,5-dihydro-1,2,4-oxadiazol-3-yl)-biphenyl-4-yl)methyl)-1H-benzimidazole-7-carboxylic_acid	152.3880305685971
CDM00000007_T109;CDM00000007_T121;CDM00000007_T777;CDM00000007_T220:5-(o-Chlorobenzyl)-4,5,6,7-tetrahydrothieno(3,2-c)pyridinium_Chloride	152.1747606211992
CD00163118_T121;CD00163118_T777:Calcineurin_Antagonists	152.09389379838976
CDM00001825_T116;CDM00001825_T121;CDM00001825_T231;CDM00001825_T777:Acetate,_Glatiramer	151.6836388391829
CD00009046_T109;CD00009046_T121;CD00009046_T330:1,6-hexanediaminium,_N,N,N,N',N',N'-hexamethyl-	151.62815806510767
CDM00000958_T109;CDM00000958_T121;CDM00000958_T231;CDM00000958_T777:1H-Imidazole,_1-(2-(ethylsulfonyl)ethyl)-2-methyl-5-nitro-	151.61671198815955
CD00014896_T109;CD00014896_T121;CD00014896_T231:N,_N-diethylglycine_4'-hydroxyacetanilide_ester	150.61002514714622
CD00007181_T109;CD00007181_T121;CD00007181_T130:acid_blue_90	150.43565879928107
CDM00001649_T109;CDM00001649_T121;CDM00001649_T231:2-(N-(dicyclopropylmethyl)amino)oxazoline	150.13470289652273
CDM00001080_T109;CDM00001080_T195;CDM00001080_T220;CDM00001080_T777:1-Oxa-6-azacyclopentadecan-15-one,_13-((2,6-dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl)oxy)-,_(2R-(2R*,3S*,4R*,5R*,8R*,10R*,11R*,12S*,13S*,14R*))-	149.36998728100139
CD00191675_T109;CD00191675_T121;CD00191675_T220:fluticasone_furoate	148.39128506699288
CD00002977_T121;CD00002977_T125:gonadal_steroid_hormone	148.27340979705676
CDM00007447_T109;CDM00007447_T121;CDM00007447_T236;CDM00007447_T777:4-(5-Methyl-3-phenyl-4-isoxazolyl)benzenesulfonamide	147.61933757447218
CDM00000598_T109;CDM00000598_T121;CDM00000598_T231;CDM00000598_T777:1,4:3,6-Dianhydrosorbitol_2,5-dinitrate	147.2870679295475
CD00010030_T109;CD00010030_T121;CD00010030_T231:2-(4-diphenylmethyl-1-piperazinyl)ethyl_methyl-1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate	145.84575215842804
CDM00015047_T109;CDM00015047_T121;CDM00015047_T777:Fibrates	145.75924242081766
CDM00000398_T109;CDM00000398_T121;CDM00000398_T777;CDM00000398_T220:2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)	145.1207201155758
CDM00001824_T109;CDM00001824_T121;CDM00001824_T550;CDM00001824_T777:2,4_thiazolidinedione	143.6770279598795
CD00353692_T550:Perflubron	143.09195468952976
CD00010441_T109;CD00010441_T121:dehydromonocrotaline	143.0087419307695
CDM00000995_T116;CDM00000995_T121;CDM00000995_T126;CDM00000995_T236;CDM00000995_T777:Abbokinase	142.8400123245777
CD00002088_T121;CD00002088_T131;CD00002088_T197;CD00002088_T330:Bichloride,_Mercury	142.5688935467628
CD00000360_T121:antioxidants	141.96855696458167
CDM00011239_T116;CDM00011239_T121;CDM00011239_T125;CDM00011239_T777;CDM00011239_T231:SecreFlo	141.27658362776427
CDM00000030_T114;CDM00000030_T121;CDM00000030_T123;CDM00000030_T232;CDM00000030_T777;CDM00000030_T109;CDM00000030_T231:(3S)-Tetrahydro-3-furanyl_((1S,2R)-3-(((4-aminophenyl)sulfonyl)(2-methylpropyl)amino)-2-hydroxy-1-(phenylmethyl)propyl)carbamate	139.95316572235927
CDM00007171_T109;CDM00007171_T121;CDM00007171_T777;CDM00007171_T220:1-Cyclohexene-1-carboxylic_acid,_4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-,_ethyl_ester,_(3R-(3alpha,4beta,5alpha))-	139.3297427106849
CD00297250_T121;CD00297250_T777:Other_antihypertensives	138.9856888705083
CD00023316_T109;CD00023316_T121:9,12-Epoxy-1H-diindolo(1,2,3-fg:3',2',1'-kl)pyrrolo(3,4-i)(1,6)benzodiazocine-10-carboxylic_acid,_2,3,9,10,11,12-hexahydro-10-methoxy-2,9-dimethyl-1-oxo-,_methyl_ester,_(9R-(9alpha,10beta,12alpha))-	138.52230075676397
CD00356110_T777:Enzymes	138.51991734384856
CDM00000719_T109;CDM00000719_T121;CDM00000719_T234;CDM00000719_T777:17-(Cyclopropylmethyl)-4,5-epoxy-3,14-dihydroxymorphinan-6-one	138.12374202496554
CDM00000616_T109;CDM00000616_T121;CDM00000616_T235;CDM00000616_T777:(+/-)-2,3,5,6-Tetrahydro-6-phenylimidazo(2,1-b)thiazole	138.08740960467568
CD00000389_T121:Agents,_Anorectic	137.54010140002995
CD00001530_T109;CD00001530_T121:glucosamine_sulfate	136.3863237827687
CD00356254_T777:methylcholanthrene	136.1268251069392
CDM00003765_T116;CDM00003765_T121;CDM00003765_T129;CDM00003765_T231;CDM00003765_T777:anti-RSV	136.10302925772265
CDM00001419_T109;CDM00001419_T121:Compound_Sodium_Lactate_Solution	135.21178238651126
CDM00003529_T116;CDM00003529_T121;CDM00003529_T125;CDM00003529_T777;CDM00003529_T240:oxytocin	135.0304451372699
CD00011455_T109;CD00011455_T121:N-(2-hydroxyethyl)palmitamide	134.70023345787118
CDM00000077_T116;CDM00000077_T121;CDM00000077_T123;CDM00000077_T231;CDM00000077_T777;CDM00000077_T109;CDM00000077_T127;CDM00000077_T237:2-(1,2-dihydroxyethyl)-4,5-dihydroxy-furan-3-one	134.67179767607647
CDM00000596_T109;CDM00000596_T121;CDM00000596_T231;CDM00000596_T777;CDM00000596_T550:1,2-Benzenediol,_4-(1-hydroxy-2-((1-methylethyl)amino)ethyl)-	134.42044322674406
CDM00000439_T109;CDM00000439_T121;CDM00000439_T220;CDM00000439_T777:1-Butanol,_2,2'-(1,2-ethanediyldiimino)bis-,_(S-(R*,R*))-	134.37018878759918
CDM00001266_T109;CDM00001266_T121;CDM00001266_T231;CDM00001266_T777:(+-)-1-sec-Butyl-4-(p-(4-(p-(((2R*,4S*)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)-1-piperazinyl)phenyl)-delta(sup_2)-1,2,4-triazolin-5-one	133.75442350164246
CDM00000362_T109;CDM00000362_T121;CDM00000362_T227;CDM00000362_T777;CDM00000362_T116;CDM00000362_T126:2H-1,4-Benzodiazepin-2-one,_7-chloro-1,3-dihydro-1-methyl-5-phenyl-	133.540383555862
CDM00001635_T109;CDM00001635_T121;CDM00001635_T242;CDM00001635_T777:26-(Nonylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol	133.30406308484535
CD00033007_T121;CD00033007_T777:Antimigraine_Agents	132.589201189288
CDM00000457_T116;CDM00000457_T121;CDM00000457_T123;CDM00000457_T777;CDM00000457_T220;CDM00000457_T231;CDM00000457_T200:Advate	132.39765015275702
CDM00001461_T109;CDM00001461_T121;CDM00001461_T220;CDM00001461_T777:1-(4-Amino-6,7-dimethoxy-2-quinazolinyl)-4-((tetrahydro-2-furanyl)carbonyl)piperazine	132.24746897309484
CDM00001598_T109;CDM00001598_T121;CDM00001598_T220;CDM00001598_T777:3-[4-(2-Hydroxy-3-isopropylamino-propoxy)-phenyl]-propionic_acid_methyl_ester	132.21332703112532
CDM00023699_T200:Epinephrine_Injection	132.0347766255614
CDM00000527_T116;CDM00000527_T121;CDM00000527_T125;CDM00000527_T777:gonadotrophic_hormone	131.89310614822696
CD00094017_T109;CD00094017_T121;CD00094017_T122:hylan_g-f_20	131.81096462884412
CDM00000789_T109;CDM00000789_T195;CDM00000789_T240;CDM00000789_T777:(2S,5R,6R)-3,3-dimethyl-7-oxo-6-(phenylacetamido)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	131.04897710141475
CDM00020512_T114;CDM00020512_T121;CDM00020512_T220;CDM00020512_T777;CDM00020512_T109:2-((5-(2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyltetrahydrofuran-2-ylmethoxy)phenoxyphosphorylamino)propionic_acid_isopropyl_ester	130.95671784995858
CDM00000946_T109;CDM00000946_T121;CDM00000946_T131;CDM00000946_T236;CDM00000946_T777:1,3-dioxo-2-(2,6-dioxopiperidin-3-yl)isoindoline	130.78372176399662
CDM00001114_T109;CDM00001114_T121;CDM00001114_T241;CDM00001114_T777:(+/-)-2-(3-chloro-9H-carbazol-7-yl)propanoic_acid	130.41586607842171
CD00022077_T116;CD00022077_T121;CD00022077_T125;CD00022077_T231;CD00022077_T777:glipressin	129.23797517415588
CD00003397_T109;CD00003397_T121;CD00003397_T000:Aethylcarbamat	129.10107392721014
CD00011250_T116;CD00011250_T121;CD00011250_T123;CD00011250_T231;CD00011250_T777:Arginine,_L-NG-Monomethyl	128.93016534901471
CD00356269_T777:dihydronicotinamide_adenine_dinucleotide_phosphate	128.8037267926349
CDM00014136_T200:Sumatriptan_Nasal_Spray	128.31720594882572
CDM00001606_T109;CDM00001606_T121;CDM00001606_T123;CDM00001606_T220;CDM00001606_T777:aminoformamidine	128.31530611168137
CDM00000982_T109;CDM00000982_T195;CDM00000982_T240;CDM00000982_T777;CDM00000982_T121:2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine	128.25150666969853
CD00330395_T200:Bleomycin_Injection	128.2019636154367
CD00005164_T109;CD00005164_T121;CD00005164_T550:4-hydroxy-3-methoxyacetophenone	128.10054009484583
CDM00001702_T121;CDM00001702_T777:AGON_DOPAMINE_RECEPT	127.78218569047813
CDM00007427_T109;CDM00007427_T121;CDM00007427_T220;CDM00007427_T777:(2R)-2-(Acetylamino)-N-benzyl-3-methoxypropanamide	127.14791923717037
CDM00000851_T109;CDM00000851_T121;CDM00000851_T240;CDM00000851_T777;CDM00000851_T197:10H-Phenothiazine,_2-chloro-10-(3-(4-methyl-1-piperazinyl)propyl)-	126.94287006553542
CD00356230_T777:echinacea	126.60540852366212
CD00002930_T109;CD00002930_T121:products_salicylates	126.39381981859268
CDM00000339_T116;CDM00000339_T121;CDM00000339_T777;CDM00000339_T125;CDM00000339_T240;CDM00000339_T109:3,3',5-triiodo-L-thyronine	126.12899621607019
CD00355663_T220:123I−	125.33692451643253
CDM00001268_T121;CDM00001268_T197;CDM00001268_T777;CDM00001268_T220;CDM00001268_T109:kaolin	125.30762079444756
CD00069176_T121:acetaminophen_oxycodone	125.29741623596001
CD00356284_T777:thyroid_hormones	123.91863294991059
CD00078609_T109;CD00078609_T121;CD00078609_T220:fractions_phospholipid	123.81245164824325
CDM00001411_T109;CDM00001411_T195;CDM00001411_T231;CDM00001411_T777:9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-Hexadecahydro-9,27-dihydroxy-3-((1R)-2-((1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl)-1-methylethyl)-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-23,27-epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclohentriacontine-1,5,11,2	122.87472370314403
CD00008943_T109;CD00008943_T121;CD00008943_T550;CD00008943_T777:1-(5-isoquinolinesulfonyl)homopiperazine	122.0165430102386
CDM00001504_T109;CDM00001504_T121;CDM00001504_T231;CDM00001504_T777:Benzeneacetamide,_N-(aminoiminomethyl)-2,6-dichloro-	121.80530535799463
CDM00000363_T109;CDM00000363_T121;CDM00000363_T220;CDM00000363_T777:2H-1,2,4-Benzothiadiazine,_7-chloro-3-methyl-,_1,1-dioxide	121.78992555241506
CDM00001288_T121;CDM00001288_T130;CDM00001288_T197:iodine_lugol	121.73420909639603
CD00001186_T109;CD00001186_T121:4H-1-Benzopyran-2-carboxylic_acid,_5,5'-((2-hydroxy-1,3-propanediyl)bis(oxy))bis(4-oxo-,_disodium_salt)	121.38378499305186
CDM00001666_T109;CDM00001666_T121;CDM00001666_T777;CDM00001666_T220:(3R,5S,6e)-7-(4-(4-Fluorophenyl)-6-(1-methylethyl)-2-(ethyl(methylsulfonyl)amino)-5-pyrimidinyl)-3,5-dihydroxy-6-heptenoic_acid	121.31454939008098
CD00006421_T109;CD00006421_T121;CD00006421_T225;CD00006421_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-(2-Methylpropyl)-5-(2-propenyl)-	121.25326766102678
CDM00003353_T109;CDM00003353_T121;CDM00003353_T242;CDM00003353_T777:6-Heptenoic_acid,_7-(4-(4-fluorophenyl)-5-(methoxymethyl)-2,6-bis(1-methylethyl)-3-pyridinyl)-3,5-dihydroxy-,_monosodium_salt,_(S-(R*,S*-(E)))-	120.93966814086878
CD00003470_T121;CD00003470_T196;CD00003470_T777:Xe	120.6125931430312
CDM00000725_T109;CDM00000725_T195;CDM00000725_T220;CDM00000725_T777:16-(3-Amino-3,6-didesoxy-beta-D-mannopyranosyloxy)-5,6-epoxy-8,12,14-trihydroxy-26-methyl-2,10-dioxo-1-oxacyclohexacosa-3,17,19,21,23-pentaen-13-carbonsaeure	120.41673229774887
CDM00000738_T109;CDM00000738_T121;CDM00000738_T220;CDM00000738_T777:3,5-Pyridinedicarboxylic_acid,_1,4-dihydro-2,6-dimethyl-4-(2-nitrophenyl)-,_methyl_2-methylpropyl_ester	119.7710240884809
CDM00000524_T109;CDM00000524_T121;CDM00000524_T777:Asecryl	119.6150339378839
CDM00001568_T109;CDM00001568_T121;CDM00001568_T220:A_77-1726	119.61219738626372
CD00351346_T550:11-Dehydroprostaglandin_F2-alpha	119.54996793038289
CDM00000679_T109;CDM00000679_T121;CDM00000679_T220;CDM00000679_T777:9,10-Didehydro-N-[1-(hydroxymethyl)-propyl]-D-lysergamide	119.44069166544348
CDM00003771_T109;CDM00003771_T121;CDM00003771_T777;CDM00003771_T231:6-chloro-4-(2-Cyclopropyl-1-ethynyl)-4-trifluoromethyl-(4S)-1,4-dihydro-2H-benzo[D][1,3]oxazin-2-one	119.22898192063806
CDM00000994_T109;CDM00000994_T121;CDM00000994_T777;CDM00000994_T220:1-Propanaminium,_2-((aminocarbonyl)oxy)-N,N,N-trimethyl-	119.13114894587115
CDM00000796_T109;CDM00000796_T121;CDM00000796_T220;CDM00000796_T777:Ansolysen	118.9256084219047
CDM00000477_T109;CDM00000477_T121;CDM00000477_T125;CDM00000477_T231;CDM00000477_T777:9_.Alpha._Ff	118.82692626633933
CDM00007388_T116;CDM00007388_T121;CDM00007388_T129;CDM00007388_T231;CDM00007388_T777:abx-egf	118.3680738139721
CDM00000033_T114;CDM00000033_T121;CDM00000033_T123;CDM00000033_T551;CDM00000033_T777:5'-ATP	118.10727389705896
CDM00001386_T109;CDM00001386_T121;CDM00001386_T220:aethoxysclerol	118.06849337995655
CDM00000424_T109;CDM00000424_T121;CDM00000424_T220;CDM00000424_T777:3-Glycoloyl-1,2,3,4,6,11-hexahydro-3,5,12-trihydroxy-10-methoxy-6,11-dioxo-1-naphthacenyl-3-amino-2,3,6-trideoxy-alpha-L-arabino-hexopyranoside	117.99789515379055
CD00356214_T777:benzene	117.95417533378014
CD00355677_T220:14C-urea	117.84633579349658
CDM00001521_T109;CDM00001521_T121;CDM00001521_T220;CDM00001521_T777:(3R,5S,6E)-(+/-)-7-(3-(4-Fluorophenyl)-1-(1-methylethyl)-1H-indol-2-yl)-3,5-dihydroxy-6-heptenoic_Acid	117.73020281819875
CD00353599_T550:Olcegepant	117.71927245599177
CDM00000064_T109;CDM00000064_T121;CDM00000064_T231;CDM00000064_T777:(11alpha,13e,15S)-11,15-Dihydroxy-9-oxoprost-13-en-1-oic_acid	117.41409713145121
CDM00000081_T109;CDM00000081_T121;CDM00000081_T220;CDM00000081_T777:1H-Purine-2,6-dione,_3,7-dihydro-1,3-dimethyl-,_compd._with_1,2-ethanediamine	117.35689559379615
CD00030869_T121;CD00030869_T197:potassium_supplement	117.23507490158723
CDM00016939_T116;CDM00016939_T121;CDM00016939_T242;CDM00016939_T777:(1S,3AR,6as)-(2S)-2-cyclohexyl-N-(pyrazinylcarbonyl)glycyl-3-methyl-L-valyl-N-((1S)-1-((cyclopropylamino)oxoacetyl)butyl)octahydrocyclopenta(c)pyrrole-1-carboxamide	117.15494067238387
CD00035198_T109;CD00035198_T121;CD00035198_T231:2-methoxyethyl-3-phenyl-2-propen-1-yl-1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)pyridine-3,5-dicarboxylate	116.93453961001283
CD00008611_T109;CD00008611_T121:7-((3-(4-acetyl-3-hydroxy-2-propylphenoxy)-2-hydroxypropoxyl))-4-oxo-8-propyl-4H-chromene-2-carboxy_late,_sodium_salt	116.11182300816154
CD00003233_T116;CD00003233_T121;CD00003233_T123;CD00003233_T237;CD00003233_T777:2-Amino-3-hydroxybutyric_acid	115.89972665359475
CD00000661_T109;CD00000661_T121;CD00000661_T330;CD00000661_T777:1H-Pyrano[3',3'.6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione,_4-ethyl-4hydroxy-(S)-(9CI)	115.74315640620951
CD00078781_T109;CD00078781_T121;CD00078781_T130;CD00078781_T231:153Sm-EDTMP	115.31166765901597
CDM00003762_T109;CDM00003762_T121;CDM00003762_T550;CDM00003762_T777:4-cyano-4-(3-cyclopentoxy-4-methoxy-phenyl)-cyclohexane-1-_carboxylic_acid	114.92612922141498
CDM00001390_T121;CDM00001390_T197;CDM00001390_T220;CDM00001390_T240:dibasic_potassium_phosphate	114.52293831409526
CDM00024684_T200:Morphine_Injection	114.1531013022371
CD00043156_T121;CD00043156_T777:DNA_Topoisomerase_I_Inhibitors	113.90159451525855
CDM00001833_T109;CDM00001833_T121;CDM00001833_T330:3-(Cyclopentyloxy)-N-(3,5-dichloro-4-pyridinyl)-4-methoxybenzamide	113.72698904306816
CDM00000140_T121;CDM00000140_T777:Agents,_Antiviral	113.52110831248852
CDM00001770_T109;CDM00001770_T121;CDM00001770_T127;CDM00001770_T231;CDM00001770_T777;CDM00001770_T200:19-nor-1,25-(OH)2D2	113.40562877699084
CDM00000597_T109;CDM00000597_T121;CDM00000597_T123;CDM00000597_T777;CDM00000597_T231:2(3H)-Furanone,_3-ethyldihydro-4-((1-methyl-1H-imidazol-5-yl)methyl)-,_(3S-cis)-	112.93883532980753
CDM00000082_T109;CDM00000082_T121;CDM00000082_T231;CDM00000082_T777;CDM00000082_T200;CDM00000082_T220:2-Butyl-3-(3,5-diiodo-4-(2-diethylaminoethoxy)benzoyl)benzofuran	112.81482081521847
CD00043529_T121;CD00043529_T196:element_k	112.79913836778469
CDM00015163_T116;CDM00015163_T121;CDM00015163_T129;CDM00015163_T777;CDM00015163_T220:615258-40-7	112.43919649694935
CDM00003271_T109;CDM00003271_T121;CDM00003271_T231;CDM00003271_T777:(2R,3S)-2-(2,4-Difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol	112.3649642969927
CDM00000584_T116;CDM00000584_T129;CDM00000584_T777;CDM00000584_T121:interleukins	112.06617407135735
CD00024015_T121;CD00024015_T130:radioactive_drug	111.94293548357147
CD00143460_T109;CD00143460_T121;CD00143460_T231:99m_Tc-sestamibi	111.55398972831456
CD00001041_T109;CD00001041_T121;CD00001041_T334:2-Deoxy-D-arabino-hexose	111.02928233099807
CDM00001240_T109;CDM00001240_T121;CDM00001240_T231;CDM00001240_T777;CDM00001240_T200:1H-Indazole-3-carboxamide,_1-methyl-N-(9-methyl-9-azabicyclo(3.3.1)non-3-yl)-,_endo-	111.02014913838288
CDM00016914_T109;CDM00016914_T121;CDM00016914_T777;CDM00016914_T220:1-propanesulfonamide,_n-(3-((5-(4-chlorophenyl)-1h-pyrrolo(2,3-b)pyridin-3-yl)carbonyl)-2,4-difluorophenyl)-	110.82778744579795
CD00001796_T129:Factors,_Immune	109.8608902196517
CDM00000262_T109;CDM00000262_T195;CDM00000262_T220;CDM00000262_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-(((aminocarbonyl)oxy)methyl)-7-((2-furanyl(methoxyimino)acetyl)amino)-8-oxo-,_(6R-(6alpha,7beta(Z)))-	109.69557700983272
CDM00000572_T116;CDM00000572_T121;CDM00000572_T125;CDM00000572_T231:High_molecular_weight_insulin_human	109.64291262989778
CD00001082_T109;CD00001082_T121;CD00001082_T131;CD00001082_T226;CD00001082_T777:3,6-Diacetylmorphine	109.30452491589303
CDM00001406_T109;CDM00001406_T121;CDM00001406_T236;CDM00001406_T777:4-amino-5-chloro-N-(1-(3-(4-Fluorophenoxy)propyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide	109.24612350873859
CD00002563_T116;CD00002563_T121;CD00002563_T123;CD00002563_T660:Creatine-P	109.04632970697737
CD00340087_T109;CD00340087_T121;CD00340087_T231;CD00340087_T777:(2-((5-Chloro-2-((2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)amino)pyrimidin-4-yl)amino)phenyl)dimethyl-,delta5-phosphanone	109.02384584132015
CD00008239_T109;CD00008239_T121:ethyl_acetate	108.73345377500587
CD00009226_T109;CD00009226_T121;CD00009226_T550:1,3,4,6,8,13-hexahydroxy-10,11-dimethylphenanthro(1,10,9,8-opqra)perylene-7,14-dione	108.458590106529
CD00355804_T240;CD00355804_T777:trypsin	107.58726716639083
CD00001473_T114;CD00001473_T121;CD00001473_T231;CD00001473_T777:1-(2-Tetrahydrofuryl)-5-fluorouracil	107.45804967485121
CD00020464_T109;CD00020464_T121;CD00020464_T236;CD00020464_T777:4-nitro-2-phenoxymethanesulfonanilide	107.08631271162227
CD00005990_T109;CD00005990_T121;CD00005990_T231:Benidipine	105.78643507708013
CDM00001210_T109;CDM00001210_T121;CDM00001210_T220;CDM00001210_T777:1H-3-Benzazepine-7,8-diol,_6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-	105.50611647387984
CD00157686_T129:Oryza_sativa_antigen	105.453362786999
CDM00001351_T109;CDM00001351_T121;CDM00001351_T231;CDM00001351_T777;CDM00001351_T200:1,2-diaminocyclohexane_platinum_oxalate	105.43437729667654
CD00159054_T129:Triticum_aestivum_antigen	105.4288592738171
CDM00000306_T109;CDM00000306_T121;CDM00000306_T225;CDM00000306_T777:1,3-dihydro-7-Nitro-5-(2-chlorophenyl)-2H-1,4.benzodiazepin-2-one	104.89570970263334
CD00055857_T109;CD00055857_T121;CD00055857_T550:(4S,7S,10aS)-Octahydro-4-((S)-Alpha-Mercaptohydrocinnamamido)-5-Oxo-7H-Pyrido(2,1-B)(1,3)Thiazepine-7-Carboxylic_Acid	104.89370067009165
CD00352283_T330:Sphingosine	103.98550042450566
CDM00000877_T109;CDM00000877_T121;CDM00000877_T127;CDM00000877_T334;CDM00000877_T550:2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one	103.98082141568109
CDM00001418_T109;CDM00001418_T121;CDM00001418_T231;CDM00001418_T777:2_Amino_6_trifluoromethoxybenzothiazole	103.94442696307689
CDM00000156_T114;CDM00000156_T121;CDM00000156_T231;CDM00000156_T777:1,3,5-Triazin-2(1H)-one,_4-amino-1-beta-D-ribofuranosyl-	103.91670808399796
CDM00000500_T109;CDM00000500_T195;CDM00000500_T234;CDM00000500_T777;CDM00000500_T121:2-Oxazolidinone,_3-(((5-nitro-2-furanyl)methylene)amino)-	103.74726199353654
CD00075760_T109;CD00075760_T121;CD00075760_T231:3-(1-diphenylmethylazetidin-3-yl)-5-isopropyl-2-amino-1,4-dihydro-6-methyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate	103.49387701400683
CDM00001203_T109;CDM00001203_T121;CDM00001203_T234;CDM00001203_T777:1,3,4,9-Tetrahydro-1,8-diethylpyrano(3,4-b)indole-1-acetic_acid	103.32039346055305
CDM00001795_T116;CDM00001795_T121;CDM00001795_T129;CDM00001795_T550:AMG_412	103.30358284105232
CDM00001036_T114;CDM00001036_T121;CDM00001036_T231;CDM00001036_T777:2'-deoxy-5-azacytidine	103.16699704582126
CDM00015161_T109;CDM00015161_T121;CDM00015161_T116;CDM00015161_T123:130-nm_albumin-bound_paclitaxel	103.14032795680538
CDM00000673_T109;CDM00000673_T121;CDM00000673_T231;CDM00000673_T777:Benzenemethanol,_alpha-(1-aminoethyl)-2,5-dimethoxy-	103.11796670547483
CDM00001415_T116;CDM00001415_T121;CDM00001415_T129;CDM00001415_T231:anti_d_immunoglobulin	102.9885370925101
CDM00020410_T200:Capsaicin_8%_patch	102.91577594943413
CDM00000506_T109;CDM00000506_T121;CDM00000506_T127;CDM00000506_T231;CDM00000506_T777;CDM00000506_T238:2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)chroman-6-ol	102.7655110843576
CD00215265_T109;CD00215265_T121;CD00215265_T777:(10S)-10-hydroxy-10,11-dihydro-5H-dibenzo(b,f)azepin-5-carboxamide	102.5119625297736
CDM00000179_T109;CDM00000179_T121;CDM00000179_T231;CDM00000179_T777:2-(p-(2-(p-Chlorobenzamido)Ethyl)Phenoxy)-2-Methylpropionic_Acid	102.46765299254547
CDM00003611_T121:Androstenedione_Aromatase_Inhibitor	102.38293588786046
CD00351925_T222;CD00351925_T777:sucrose	102.19406424401629
CD00000972_T109;CD00000972_T121;CD00000972_T130;CD00000972_T231;CD00000972_T777:1,6-Heptadiene-3,5-dione,_1,7-bis(4-hydroxy-3-methoxyphenyl)-,_(E,E)-	102.10782134400692
CDM00007431_T109;CDM00007431_T121;CDM00007431_T220;CDM00007431_T777:4-[(4-Methyl-1-piperazinyl)methyl]-N-[4-methyl-3-[[4-(3-pyridinyl)-2-pyrimidinyl]amino]phenyl]benzamide	101.68046930346706
CDM00000358_T109;CDM00000358_T121;CDM00000358_T228;CDM00000358_T777:Adifax	101.24783878399413
CDM00000495_T121:Acid_Antagonists,_Folic	101.172587230803
CDM00001552_T109;CDM00001552_T121;CDM00001552_T231:2-Mercaptoethane	100.84758966245076
CDM00000513_T109;CDM00000513_T121;CDM00000513_T220;CDM00000513_T777:1-(p-(2-(5-chloro-2-methoxybenzamido)ethyl)benzenesulfonyl)-3-cyclohexylurea	100.66193485928807
CD00000319_T129:ANTIGENS_BACT	100.64117010616172
CD00355657_T231;CD00355657_T777:Cardio-Green	100.35624382660485
CDM00001768_T109;CDM00001768_T121;CDM00001768_T231;CDM00001768_T777:L-Valine,_2-((2-amino-1,6-dihydro-6-oxo-9H-purin-9-yl)methoxy)ethyl_ester	100.20337671553821
CDM00001853_T109;CDM00001853_T121;CDM00001853_T127:multiple_vitamin	100.08792382365581
