	fet_p_value_and_ratio
CD00124464_T121;CD00124464_T220;CD00124464_T777:fluoride_sodium	169.40779214344573
CD00001576_T109;CD00001576_T121;CD00001576_T220:1-hydroxy-2-methoxybenzene	168.86605213759282
CD00003059_T121;CD00003059_T168;CD00003059_T220:Oil,_Soya	168.27658299871277
CD00009718_T121;CD00009718_T130;CD00009718_T197:acetate_lead	165.63649323225528
CDM00001273_T109;CDM00001273_T121;CDM00001273_T231;CDM00001273_T777;CDM00001273_T220:2-Butyl-4-chloro-1-((2'-(1H-etrazol-5-yl)_(1,1'-biphenyl)-4-yl)methyl)-1H-imidazole-5-methanol	165.15385411535615
CDM00000181_T109;CDM00000181_T121;CDM00000181_T127;CDM00000181_T777:bioflavanoid	164.6985723486713
CD00000718_T121;CD00000718_T123;CD00000718_T777:catecholamines	164.44595773731206
CDM00000468_T116;CDM00000468_T121;CDM00000468_T123;CDM00000468_T220;CDM00000468_T777:BLOOD_COAG_FACTOR_I	164.37224513031302
CDM00000064_T109;CDM00000064_T121;CDM00000064_T231;CDM00000064_T777:(11alpha,13e,15S)-11,15-Dihydroxy-9-oxoprost-13-en-1-oic_acid	164.24492252399648
CDM00001318_T109;CDM00001318_T121;CDM00001318_T220;CDM00001318_T777:Mivacron	163.28065854515003
CD00351577_T330:3-selenyl-L-alanine	162.28569772928972
CDM00001441_T109;CDM00001441_T121;CDM00001441_T231;CDM00001441_T777:2,6-Benzothiazolediamine,_4,5,6,7-tetrahydro-N6-propyl-,_(S)-	161.732017118124
CDM00000525_T109;CDM00000525_T121;CDM00000525_T123:gag(glycosaminoglycan)	161.1075530160987
CDM00000307_T109;CDM00000307_T121;CDM00000307_T220;CDM00000307_T777;CDM00000307_T200:1H-Imidazol-2-amine,_N-(2,6-dichlorophenyl)-4,5-dihydro-	160.79292124541487
CD00211030_T121;CD00211030_T129;CD00211030_T220:peach_allergenic_extract	160.25280687498244
CD00355719_T220:Rye	160.08430068003418
CDM00001635_T109;CDM00001635_T121;CDM00001635_T242;CDM00001635_T777:26-(Nonylphenoxy)-3,6,9,12,15,18,21,24-octaoxahexacosan-1-ol	159.56091997171836
CDM00011309_T109;CDM00011309_T121;CDM00011309_T777;CDM00011309_T231:[(1R)-3-Methyl-1-[[(2S)-1-oxo-3-phenyl-2-[(pyrazinylcarbonyl)amino]propyl]amino]butyl]boronic_Acid	158.62348612381305
CD00000337_T129:Antigens,_Viral	158.42364643452407
CDM00000971_T109;CDM00000971_T121;CDM00000971_T240;CDM00000971_T777;CDM00000971_T125:(11_beta,_16_alpha)-21-(3,3-dimethyl-1-oxobutoxy)-9-fluoro-11-hydroxy-16,17-((1-methylethylidene)bis(oxy))_pregna-1,4-diene-3,20-dione	158.33582713781092
CD00004209_T109;CD00004209_T121:2-(1,1-dimethylethyl)-1,4-benzenediol	158.15211434004087
CD00002446_T109;CD00002446_T121:paraben	157.88823377267798
CD00353704_T550:Mesenchymal_Stem_Cells	156.96195529072864
CD00356081_T777:Analgesics	155.98914515184566
CDM00015244_T109;CDM00015244_T121;CDM00015244_T231;CDM00015244_T777:0431,_MK	155.92470271448533
CD00160634_T121:Blockers,_Caspase	155.92373828509315
CD00011662_T109;CD00011662_T121:alpha-PBN	155.10944545591673
CD00188694_T121;CD00188694_T777:antipsoriatic	154.53855998758422
CD00181938_T109;CD00181938_T121;CD00181938_T129;CD00181938_T231:fingolimod	154.19464176745967
CDM00000220_T121;CDM00000220_T777:agents_blocking_calcium_channel	153.52917210727776
CDM00015253_T109;CDM00015253_T121;CDM00015253_T231;CDM00015253_T777:(2S)-(((3-hydroxyadamantan-1-yl)amino)acetyl)pyrrolidine-2-carbonitrile	153.36343362073066
CD00356285_T777:thyroxine	153.22556465886532
CDM00001662_T109;CDM00001662_T121;CDM00001662_T231;CDM00001662_T777:9-[(dimethylamino)methyl]-10-hydroxy-(20S)-camptothecin	152.54968965732584
CDM00000017_T109;CDM00000017_T121;CDM00000017_T240;CDM00000017_T777:2-acetylamino-1,3,4-thiadiazole-5-sulfonamide	152.4211742870287
CD00007115_T121;CD00007115_T197:chloride_cobalt	152.32259703512324
CD00000766_T109;CD00000766_T121;CD00000766_T220:cetyl_pyridinium	152.2406966648484
CDM00000120_T121:Agents,_Tricyclic_Antidepressive	152.1919174017639
CD00008017_T109;CD00008017_T121;CD00008017_T231:4-diphenylmethoxy-1-(3-(4-tert-butylbenzoyl)propyl)piperidine	151.42125971052212
CDM00000133_T109;CDM00000133_T121;CDM00000133_T777:Agents,_Anticancer	151.38430051245462
CDM00001411_T109;CDM00001411_T195;CDM00001411_T231;CDM00001411_T777:9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-Hexadecahydro-9,27-dihydroxy-3-((1R)-2-((1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl)-1-methylethyl)-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-23,27-epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclohentriacontine-1,5,11,2	151.33029796594448
CD00020786_T109;CD00020786_T121;CD00020786_T550;CD00020786_T777:1-(3-(4-(diphenylmethyl)-1-piperazinyl)propyl)-1,3-dihydro-2H-benzimidazol-2-one	151.03931381562273
CD00001850_T121:ionophore	150.50313962427657
CD00000267_T109;CD00000267_T121;CD00000267_T220:1,8,9-Anthracenetriol	150.32713518381027
CDM00000147_T109;CDM00000147_T121;CDM00000147_T220;CDM00000147_T777:1-Piperidinepropanol,_alpha-cyclohexyl-alpha-phenyl-	150.0735553238303
CD00355782_T220:Lanolin	149.4652640561834
CD00018482_T121;CD00018482_T122;CD00018482_T197:Calcium_Hydroxide_Phosphate	149.238953236762
CDM00000722_T109;CDM00000722_T121;CDM00000722_T240;CDM00000722_T777:(+)-2-(6-Methoxy-2-naphthyl)propionic_acid	149.2053558385697
CDM00003085_T121;CDM00003085_T777:Central_Muscle_Relaxant	148.80712835743014
CD00002977_T121;CD00002977_T125:gonadal_steroid_hormone	148.27340979705676
CDM00009131_T109;CDM00009131_T121;CDM00009131_T231;CDM00009131_T777:5-Isobenzofurancarbonitrile,_1-(3-(dimethylamino)propyl)-1-(4-fluorophenyl)-1,3-dihydro-,(1S)-,_ethanedioate(1:1)	148.08444452193672
CD00001973_T109;CD00001973_T121;CD00001973_T168;CD00001973_T231:flax_oil	147.9452425234384
CDM00000411_T109;CDM00000411_T121;CDM00000411_T220;CDM00000411_T777;CDM00000411_T116;CDM00000411_T231:(1,2-Dihydroxy-3-propyl)thiophyllin	146.68336259005886
CD00006515_T109;CD00006515_T121:2-Phenylethyl_3-(3,4-dihydroxyphenyl)-2-propenoate	146.55777908515086
CDM00000522_T116;CDM00000522_T121;CDM00000522_T123;CDM00000522_T238;CDM00000522_T777:2-aminoacetic_acid	146.5328344174647
CD00350954_T237;CD00350954_T777:(−)-2-pyrrolidinecarboxylic_acid	146.5100739280097
CD00001461_T109;CD00001461_T121;CD00001461_T130;CD00001461_T222;CD00001461_T777:Acide_formique	146.04399715043922
CDM00000140_T121;CDM00000140_T777:Agents,_Antiviral	145.64940133350424
CDM00000727_T109;CDM00000727_T195;CDM00000727_T777;CDM00000727_T240:(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-{[(1R,2R,3S,4R,6S)-4,6-diamino-2-{[(2S,3R,4S,5R)-4-{[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy}-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-3-hydroxycyclohexyl]oxy}oxane-3,4-diol_sulphate	145.51010635648785
CDM00000398_T109;CDM00000398_T121;CDM00000398_T777;CDM00000398_T220:2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)	145.1207201155758
CD00356264_T777:phosphorus	144.91890046630064
CDM00000040_T121;CDM00000040_T777:ADREN_BETA_ANTAG	144.83489888020628
CDM00007178_T109;CDM00007178_T121;CDM00007178_T232;CDM00007178_T777:american_ginseng	144.3447618791509
CD00043749_T121:Donors,_Nitric_Oxide	144.22207530635507
CDM00001440_T109;CDM00001440_T121;CDM00001440_T220;CDM00001440_T777:[1S-[1alpha,3alpha,7beta,8beta(2S*,4S*),8abeta]]-1,2,3,7,8,8a-Hexahydro-3,7-dimethyl-8-[2-(tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl)ethyl]-1-naphthalenyl_2,2-dimethylbutanoate	144.10334587586252
CD00000767_T109;CD00000767_T121:cetylpyridinium_chloride	143.46308579384294
CDM00001538_T109;CDM00001538_T121;CDM00001538_T242;CDM00001538_T777:1H-Benzimidazol-2-amine,_1-((4-fluorophenyl)methyl)-N-(1-(2-(4-methoxyphenyl)eth_l)-4-piperidinyl)-	142.3199711290683
CDM00001471_T109;CDM00001471_T121;CDM00001471_T220;CDM00001471_T777:2,3-4,5-bis-O-(1-methylethylidene)-beta-D-fructopyranose_sulfamate	142.0540680295191
CD00000480_T109;CD00000480_T121;CD00000480_T231;CD00000480_T777:benserazide	142.00447503450732
CD00356262_T777:pesticides	140.9195028712148
CD00000314_T121:Agents,_Antifungal	140.11946938977718
CDM00001468_T121;CDM00001468_T197;CDM00001468_T220:dioxide_titanium	139.13266075406568
CD00327210_T116;CD00327210_T121;CD00327210_T129:rye_grass	137.55920279787455
CDM00007171_T109;CDM00007171_T121;CDM00007171_T777;CDM00007171_T220:1-Cyclohexene-1-carboxylic_acid,_4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-,_ethyl_ester,_(3R-(3alpha,4beta,5alpha))-	136.98645691951174
CD00000810_T116;CD00000810_T121;CD00000810_T125;CD00000810_T231:CCK-PZ	136.18730397156787
CD00000326_T129:Antigens,_Fungal	136.16604661450586
CDM00000608_T109;CDM00000608_T121;CDM00000608_T231;CDM00000608_T777;CDM00000608_T195:Cis-1-Acetyl-4-[4-[[2-(2,4-dichlorophenyl)-2-(1H-imidazole-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazine	136.07782548343522
CD00352304_T330:Trifluoroethanol	135.8740872444515
CDM00000634_T116;CDM00000634_T121;CDM00000634_T123;CDM00000634_T237;CDM00000634_T777:2,6-diaminohexanoic_acid	135.3044167908934
CDM00003529_T116;CDM00003529_T121;CDM00003529_T125;CDM00003529_T777;CDM00003529_T240:oxytocin	135.0304451372699
CD00000525_T109;CD00000525_T121;CD00000525_T330:6-(5,6,7,8-Tetrahydro-6-methyl-1,3-dioxolo(4,5-g)isoquinolin-5-yl)furo(3,4-e)1,3-benzodioxol-8(6H)one	134.10594603016506
CD00191675_T109;CD00191675_T121;CD00191675_T220:fluticasone_furoate	133.39809101728076
CD00355622_T231:Somatostatin	133.20038154399097
CD00003427_T109;CD00003427_T121;CD00003427_T123:Cevane-3,4,12,14,16,17,20-heptol,_4,9-epoxy-,_3-(3,4-dimethoxybenzoate),_(3beta,4alpha,16beta)-	133.0795809333295
CD00001975_T109;CD00001975_T129:a_lipid	132.66931537151078
CD00008121_T116;CD00008121_T129;CD00008121_T131:enterotoxin_B,_staphylococcal	132.50402173031912
CDM00000527_T116;CDM00000527_T121;CDM00000527_T125;CDM00000527_T777:gonadotrophic_hormone	131.89310614822696
CDM00001489_T109;CDM00001489_T121;CDM00001489_T127;CDM00001489_T220:(2R,4'R,8'R)-alpha-Tocopheryl_Acetate	131.76307298376608
CD00355636_T220:Trypan_blue	131.70681945426966
CDM00000087_T109;CDM00000087_T195;CDM00000087_T240;CDM00000087_T777;CDM00000087_T121:(2S,5R,6R)-6-{[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	131.54075639280956
CDM00000047_T109;CDM00000047_T121;CDM00000047_T240;CDM00000047_T777;CDM00000047_T231:1,3-Benzenedimethanol,_alpha1-(((1,1-dimethylethyl)amino)methyl)-4-hydroxy-	131.51909706526519
CDM00001266_T109;CDM00001266_T121;CDM00001266_T231;CDM00001266_T777:(+-)-1-sec-Butyl-4-(p-(4-(p-(((2R*,4S*)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)-1-piperazinyl)phenyl)-delta(sup_2)-1,2,4-triazolin-5-one	130.96618961900768
CD00094818_T109;CD00094818_T121;CD00094818_T127;CD00094818_T550:tocotrienol	130.90429786261817
CD00093509_T109;CD00093509_T121:grape_proanthocyanidins_seed	130.84599950672728
CD00001844_T109;CD00001844_T121;CD00001844_T241:5-Chlor-7-jod-8-hydroxy-chinolin	130.73668946362343
CDM00001574_T109;CDM00001574_T121;CDM00001574_T231;CDM00001574_T777:4-Amino-N-((1-ethyl-2-pyrrolidinyl)methyl)-5-(ethylsulfonyl)-2-methoxybenzamide	130.03438953617515
CDM00015157_T116;CDM00015157_T121:Basic_Fibroblast_Growth_Factor	129.14155201097344
CDM00000572_T116;CDM00000572_T121;CDM00000572_T125;CDM00000572_T231:High_molecular_weight_insulin_human	128.7214880438795
CD00353014_T330:Hypoxanthine	128.6668184750994
CDM00000089_T109;CDM00000089_T195;CDM00000089_T231;CDM00000089_T777;CDM00000089_T121;CDM00000089_T200;CDM00000089_T220:2-aminomethyl-4-(4-chlorophenyl)-4-hydroxybutyric_acid	128.42861901796567
CDM00000906_T109;CDM00000906_T121;CDM00000906_T122;CDM00000906_T220;CDM00000906_T777:Adeka_Hope_LS_35	128.36912308494047
CD00141287_T109;CD00141287_T121;CD00141287_T231:2-(4-(4-Chloro-1,2-diphenyl-but-1-enyl)phenoxy)ethanol	128.09720784421256
CDM00000407_T109;CDM00000407_T121;CDM00000407_T240;CDM00000407_T777:1-(1-(3-(P-Fluorobenzoyl)propyl)-1,2,3,6-tetrahydro-4-pyridyl)-2-benzimidazolinone	128.007626137798
CDM00000767_T109;CDM00000767_T121;CDM00000767_T242;CDM00000767_T777:1-Phenyl-2-(p-hydroxyphenyl)-3,5-dioxo-4-butylpyrazolidine	127.41089983799262
CDM00007427_T109;CDM00007427_T121;CDM00007427_T220;CDM00007427_T777:(2R)-2-(Acetylamino)-N-benzyl-3-methoxypropanamide	127.14791923717037
CDM00007381_T116;CDM00007381_T121;CDM00007381_T129;CDM00007381_T231;CDM00007381_T777:90Y_ibritumomab_tiuxetan	126.4096505385936
CDM00001366_T109;CDM00001366_T121;CDM00001366_T220;CDM00001366_T777:Clopidogrel_[Ban:Inn]	126.21066011884459
CDM00000206_T109;CDM00000206_T121;CDM00000206_T231;CDM00000206_T777;CDM00000206_T220:(+-)-1-(3-Chlorophenyl)-2-((1,1-dimethylethyl)amino)-1-propanone	125.65796164391766
CD00027967_T109;CD00027967_T195:beta_lactam	125.44527607602781
CDM00000394_T109;CDM00000394_T121;CDM00000394_T220;CDM00000394_T777:2,2',2'',2''''-[(4,8-Dipiperidinopyrimido-[5,4-d]pyrimidine-2,6-diyl)dinitrilo]tetraethanol	125.31764285601834
CDM00000116_T116;CDM00000116_T129;CDM00000116_T777;CDM00000116_T109;CDM00000116_T121;CDM00000116_T234;CDM00000116_T240:10-(3-(Dimethylamino)propyl)phenothiazine	125.05031704492724
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	125.04895537540641
CDM00003342_T109;CDM00003342_T121;CDM00003342_T220;CDM00003342_T777:(1R)-N-Propargylindan-1-amine	124.98381733870276
CDM00001491_T109;CDM00001491_T121;CDM00001491_T231;CDM00001491_T777:3-amino-9,13b-dihydro-1H-benz(c,f)imidazo(1,5a)azepine	124.62597599323915
CD00008544_T109;CD00008544_T121;CD00008544_T550:6alpha,9-difluoro-11beta,16alpha,17,21-tetrahydroxypregna-1,4-diene-3,20-dione	124.58013178385377
CDM00000629_T109;CDM00000629_T121;CDM00000629_T220;CDM00000629_T777:2-Chloro-11-(4-methyl-1-piperazinyl)-dibenz(b,f)(1,4)oxazepine	124.20235667857908
CDM00000852_T109;CDM00000852_T121;CDM00000852_T125;CDM00000852_T777:gestagen	123.64263875669018
CD00355836_T550:Indium	122.78095540831103
CD00001169_T109;CD00001169_T121;CD00001169_T125;CD00001169_T550:9alpha,11beta_PGF2	122.46282000133681
CD00353636_T550:Ciliary_neurotrophic_factor	121.72914894258669
CD00000508_T116;CD00000508_T121;CD00000508_T126:beta_D_Galactosidase	121.69873928817373
CD00296513_T121;CD00296513_T330:Benzothiazole	121.63974128114465
CDM00000521_T109;CDM00000521_T121;CDM00000521_T231;CDM00000521_T777:1,2,3-propanetriol_trinitrate	119.02827164092923
CDM00001820_T109;CDM00001820_T121;CDM00001820_T231;CDM00001820_T777:3-Pyridinecarboxylic_acid,_6-((3,4-dihydro-4,4-dimethyl-2H-1-benzothiopyran-6-yl)ethynyl)-,_ethyl_ester	118.9638412674715
CDM00001275_T109;CDM00001275_T121;CDM00001275_T231;CDM00001275_T777:3,5-diamino-6-(2,3-dichlorophenyl)-1,2,4-triazine	118.79584785630357
CDM00000681_T109;CDM00000681_T121;CDM00000681_T231;CDM00000681_T777;CDM00000681_T330:2'-Deoxythymidine_5'-monophosphate	118.77990959613622
CD00002593_T109;CD00002593_T121;CD00002593_T231:1-Pyrrolidineacetamide,_2-oxo-	118.69695413253103
CD00001717_T116;CD00001717_T121;CD00001717_T123;CD00001717_T221:4-Hydroxy-L-proline	118.12899027407977
CD00353594_T443:9,10-Didehydro-N,N-diethyl-6-methylergoline-8b-carboxamide	117.62445182231353
CD00355698_T220:Celery	117.56157757626058
CDM00001000_T121:Agents,_Vasodilator	116.77929496175273
CD00000533_T121;CD00000533_T123:biological_products	116.7327081714109
CDM00000241_T109;CDM00000241_T121;CDM00000241_T777;CDM00000241_T240:1-methyl-2',6'-pipecoloxylidide	115.29244478861752
CDM00000481_T109;CDM00000481_T121;CDM00000481_T234;CDM00000481_T777:(6alpha,11beta,16alpha)-6,9-Difluoro-11,21-dihydroxy-16,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione	115.0668708463159
CDM00007729_T109;CDM00007729_T121;CDM00007729_T231;CDM00007729_T777:arformoterol	114.69118045774607
CD00012613_T116;CD00012613_T121:gamma-glutamyl-L-cysteinylglycyl_ethyl_ester	114.38913889308003
CDM00001115_T109;CDM00001115_T121;CDM00001115_T231;CDM00001115_T777:(+-)-1-(Carbazol-4-yloxy)-3-((2-(O-methoxyphenoxy)ethyl)amino)-2-propanol	114.32293242343547
CDM00001762_T109;CDM00001762_T121;CDM00001762_T220;CDM00001762_T777:1-Piperidinepropanoic_acid,_4-(methoxy-carbonyl)-4-((1-oxopropyl)phenylamino)-,_methyl_ester	114.21903026714578
CD00001250_T109;CD00001250_T121;CD00001250_T123;CD00001250_T550:(1)Benzopyrano(5,4,3-cde)(1)benzopyran-5,10-dione,_2,3,7,8-tetrahydroxy-	113.32955208421133
CDM00001224_T109;CDM00001224_T121;CDM00001224_T231;CDM00001224_T777:2'-Hydroxy-5'-(1-hydroxy-2-((P-methoxy-alpha-methylphenethyl)amino)ethyl)formanilide	112.94035635440557
CDM00001222_T109;CDM00001222_T121;CDM00001222_T231;CDM00001222_T777:6_alpha-fluoro-11_beta,16_alpha,17,21-_tetrahydroxypregna-1,4-diene-3,20-dione_cyclic_16,_17-acetal_with_acetone	112.8247439192414
CDM00001038_T109;CDM00001038_T121;CDM00001038_T220;CDM00001038_T777:1,2,3,4,10,14b-Hexahydro-2-methylpyrazino(2,1-a)pyrido(2,3-c)benzazepine	112.34500301284685
CDM00000162_T116;CDM00000162_T121;CDM00000162_T220;CDM00000162_T777;CDM00000162_T109:4-Amino-3-(4-chlorophenyl)-butanoic_Acid	111.94288870061412
CD00003014_T121;CD00003014_T123;CD00003014_T197:chloride_sodium	111.53776814449836
CD00302163_T121;CD00302163_T777:SENSORY_ORGAN_DRUGS	111.2500080450451
CD00012866_T109;CD00012866_T121:sinemet	111.23599880056015
CD00353334_T334:2'-Deoxythymidine	110.54017646480675
CDM00000082_T109;CDM00000082_T121;CDM00000082_T231;CDM00000082_T777;CDM00000082_T200;CDM00000082_T220:2-Butyl-3-(3,5-diiodo-4-(2-diethylaminoethoxy)benzoyl)benzofuran	110.20409977777067
CD00022166_T109;CD00022166_T121;CD00022166_T242:tixocortol	109.77471359353065
CD00355885_T550:Chlorogenic_Acid	109.39262503382494
CDM00000153_T109;CDM00000153_T121;CDM00000153_T240;CDM00000153_T777:[(1S,5R)-8-Methyl-8-azabicyclo[3.2.1]oct-3-yl]_3-hydroxy-2-phenyl-propanoate	109.30594277416795
CDM00001549_T116;CDM00001549_T121;CDM00001549_T129;CDM00001549_T231;CDM00001549_T777;CDM00001549_T109:Anti-CD3	108.73720275358167
CDM00000486_T109;CDM00000486_T121;CDM00000486_T240;CDM00000486_T777:Adofen	108.54818364274473
CD00003233_T116;CD00003233_T121;CD00003233_T123;CD00003233_T237;CD00003233_T777:2-Amino-3-hydroxybutyric_acid	108.48947391165964
CDM00000097_T109;CDM00000097_T121;CDM00000097_T777;CDM00000097_T220:[3(S)-endo]-α-(hydroxymethyl)benzeneacetic_acid_8-methyl-8-azabicyclo[3.2.1]oct-3-yl_ester	108.48920917318272
CD00157523_T129:Curcuma_longa_antigen	108.47529510733368
CDM00001658_T109;CDM00001658_T121;CDM00001658_T231;CDM00001658_T777:Chronogesic	108.45175651736487
CD00003586_T109;CD00003586_T121:1,3-dimethyl-2-thiourea	108.3498277074015
CDM00000757_T116;CDM00000757_T121;CDM00000757_T123;CDM00000757_T777;CDM00000757_T237:2,5-Diaminopentanoate	108.26732861379405
CD00002815_T109;CD00002815_T121;CD00002815_T240;CD00002815_T777:1,2-Ethanediamine,_N-((4-methoxyphenyl)methyl)-N',N'-dimethyl-N-2-pyridinyl-	107.96213551306435
CD00020038_T121;CD00020038_T197:monofluorophosphate	107.57101903160756
CDM00000283_T109;CDM00000283_T121;CDM00000283_T220;CDM00000283_T777;CDM00000283_T334;CDM00000283_T231:1-(p-chlorophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	107.50419680949629
CDM00000298_T109;CDM00000298_T121;CDM00000298_T220;CDM00000298_T777:1,3-Dihydro-1-(3-(dimethylamino)propyl)-1-(4-fluorophenyl)-5-isobenzofurancarbonitrile	107.42486843812705
CD00015091_T121;CD00015091_T197:Carbonate,_Dilithium	107.1931629094853
CDM00000712_T109;CDM00000712_T195;CDM00000712_T220;CDM00000712_T777;CDM00000712_T121;CDM00000712_T200:4-Hexenoic_acid,_6-(1,3-dihydro-4-hydroxy-6-methoxy-7-methyl-3-oxo-5-isobenzofuranyl)-4-methyl-,_(E)-	106.93129375761495
CDM00000821_T109;CDM00000821_T121;CDM00000821_T131;CDM00000821_T330;CDM00000821_T777:3,6-Methano-8H-1,5,7-trioxacyclopenta	106.83937398074119
CDM00001713_T109;CDM00001713_T121;CDM00001713_T231;CDM00001713_T777:2-morpholinoethyl_(E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoate	106.60353603076074
CD00009913_T109;CD00009913_T121:3',4',5,7-Tetrahydroxyflavone	106.49937344310722
CDM00001500_T109;CDM00001500_T121;CDM00001500_T220;CDM00001500_T777:1,1-cyclobutanedicarboxylic_acid_platinum_complex	106.39103846571912
CDM00000585_T116;CDM00000585_T121;CDM00000585_T123;CDM00000585_T221:factor_intrinsic	106.3522504420796
CD00356281_T777:starch	106.19094593019706
CDM00000226_T121;CDM00000226_T197;CDM00000226_T220;CDM00000226_T777;CDM00000226_T122:Calcarea_phosphorica,_calcium_phosphate,_Homeopathic_preparation	106.09786604464607
CD00040027_T109;CD00040027_T121;CD00040027_T220;CD00040027_T777:8-chloro-6,11-dihydro-11-(1-((5-methyl-3-pyridinyl)methyl)-4-piperidinylidene)-5H-benzo(5,6)cyclohepta(1,2-b)pyridine	105.94815204350868
CDM00001666_T109;CDM00001666_T121;CDM00001666_T777;CDM00001666_T220:(3R,5S,6e)-7-(4-(4-Fluorophenyl)-6-(1-methylethyl)-2-(ethyl(methylsulfonyl)amino)-5-pyrimidinyl)-3,5-dihydroxy-6-heptenoic_acid	105.41963319091711
CDM00000781_T116;CDM00000781_T121;CDM00000781_T125;CDM00000781_T231;CDM00000781_T777:(1-34)-Human_Parathyroid_Hormone	105.30968517967575
CDM00000442_T109;CDM00000442_T121;CDM00000442_T125;CDM00000442_T220;CDM00000442_T777:(17alpha)-19-Norpregna-1,3,5(10)-trien-20-yne-3,17-diol	104.46029119946617
CD00342506_T109;CD00342506_T121;CD00342506_T231:crisaborole	104.17822931678553
CDM00007131_T116;CDM00007131_T121;CDM00007131_T129;CDM00007131_T231;CDM00007131_T777:antiVEGF	104.02587792541959
CD00019217_T109;CD00019217_T121;CD00019217_T231:2-(10-hydroxydecyl)-5,6-dimethoxy-3-methyl-1,4-benzoquinone	103.11315502357496
CDM00000539_T109;CDM00000539_T121;CDM00000539_T123;CDM00000539_T231;CDM00000539_T777;CDM00000539_T220;CDM00000539_T116:alpha-heparin	102.74114601261205
CD00215265_T109;CD00215265_T121;CD00215265_T777:(10S)-10-hydroxy-10,11-dihydro-5H-dibenzo(b,f)azepin-5-carboxamide	102.5119625297736
CDM00000019_T109;CDM00000019_T121;CDM00000019_T127;CDM00000019_T231:1-Propanaminium,_2-(acetyloxy)-3-carboxy-N,N,N-trimethyl-,_inner_salt	102.42014591874931
CD00181219_T109;CD00181219_T121;CD00181219_T231:apremilast	101.42266451581655
CDM00001446_T116;CDM00001446_T121;CDM00001446_T123:Dietary_Soybean_Proteins	101.31212854578808
CDM00000431_T116;CDM00000431_T121;CDM00000431_T125;CDM00000431_T220;CDM00000431_T777;CDM00000431_T231:1-165-Erythropoietin_(human_clone_lambdaHEPOFL13_protein_moiety),_glycoform_alpha	101.03062452985945
CD00296462_T109;CD00296462_T195:Antibiotics,_Cephalosporin	100.5988694904019
CD00023703_T109;CD00023703_T121;CD00023703_T550;CD00023703_T777:2-((1-(1-(p-fluorobenzyl)-2-benzimidazolyl)-4-piperidyl)methylamino)-4(3H)-pyrimidinone	99.48058849006223
CD00217617_T121;CD00217617_T129;CD00217617_T220:Anacardium_occidentale_allergenic_extract	99.2583212535582
CDM00000299_T109;CDM00000299_T121;CDM00000299_T231;CDM00000299_T777:2-(2-(1-(4-Chlorophenyl)-1-phenylethoxy)ethyl)-1-methylpyrrolidine	99.18187279997457
CD00352128_T221:1-Undecanecarboxylic_acid	99.08143921418318
CD00356194_T777:Vaccines	98.74327769194907
CDM00015245_T116;CDM00015245_T121;CDM00015245_T129;CDM00015245_T220;CDM00015245_T777:Immunoglobulin_G1,_Anti-(Human_Vascular_Endothelial_Growth_Factor)_Fab_Fragment_(Human-Mouse_Monoclonal_rhuFab_V2_Gamma1_Chain),_Disulfide_With_Human-Mouse_Monoclonal_rhuFab_V2_Light_Chain	98.65606204867679
CD00001628_T109;CD00001628_T121;CD00001628_T127;CD00001628_T334;CD00001628_T777:4H-1-Benzopyran-4-one,_7-((6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl)oxy)-2,3-dihydro-5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-,_(S)-	98.52737810339868
CDM00019323_T121;CDM00019323_T129;CDM00019323_T220;CDM00019323_T109:blueberry_allergenic_extract	98.47397471708943
CDM00001346_T109;CDM00001346_T121;CDM00001346_T231;CDM00001346_T777:8-(4_(4-phenylbutoxy)benzoyl)amino-2-(tetrazol-5'-yl)-4-oxo-4H-1-benzopyran	98.4453881586548
